Word	BERT_base_common	BERT_large_common	RoBERTa_small_common	RoBERTa_large_common	DistilRoBERTa_common	DistilBERT_common	SqueezeBERT_common	MobileBERT_common	Longformer_base_common	Longformer_large_common	ALBERT_base_common	ALBERT_large_common	ALBERT_xlarge_common	ALBERT_xxlarge_common
roller coaster	closed		complete	complete,over	over	haunted,named,themed,electrified		closed,haunted	long,closed,open	long,built	easy,evalle,joyah,a	gone,a	happening,over	underway,scary
rollerblade	used		broken	broken	broken,dead,yours	electrified,available,used		used	long,removable	curved,used	adjustable,electrified	adjustable,a	hard	aerodynamic,playable,adjustable
rollerskate	electrified,used	skiing,skating,cycling	broken	new	dead,yours	available	used	free,used	named,used,known	used	afraid,evalle,happy,joyah	gonna,gone,a		playable,adjustable
rolling pin	fixed,removed,used	used	used,broken	included,broken	broken,visible	used,loaded,fixed	used	adjustable,used	broken,included,removable,used	removable,used	adjustable,inserted	adjustable,used,worn	funny,there	adjustable
roof rack		used	complete,visible	adjustable,removable	removable			covered		removable,adjustable	furnished,adjustable,plugged,equipped	installed,covered	covered,included,adjustable	included,adjustable
rooster		important,white	born,dead	dead,ready	dead,ready,born	dead,silent,endangered	present	white	named,male	extinct,red,white	jaenelle,lucivar,rooster,evalle,joyah	hungry,gone,rooster	dead	king,knighted
root		simple		water		finite	edible			long,unique,large			strong	
rope	broken	tied,used	tight,tied	tight,cut,broken,long	broken,secured,attached,tied	twisted,electrified,broken	used	tied,free	long,broken	long,used,cut	adjustable,barbed,woven,electrified	barbed,woven,slippery,broken,electrified	loose,tied,tight,short	knotted,adjustable,loosened
rosary	broken,preserved,used	written	sacred		lit,yours,ringing	sacred,consecrated,blessed	sacred,holy,celebrated,rosary	optional,sacred,holy,used	sacred,used	used	jaenelle,recited,sacred,rosary,venerated,holy	ordained,sacred,holy,a	holy,sacred	liturgical,sacred
rose	red,white	red,white	white	pink,white,dead,red	dead,pink		named	blue,white	edible	edible,white,pink,red	edible,evalle,joyah	gone,beautiful	beautiful,dead	scarlet
roulette wheel	played,used	round,endless	broken	round,moving,broken,spinning	yours,turning,rigged,spinning,broken	used	used	adjustable,used	used,broken	round,reversible	twinned,unlocked,joyah	unlocked,gone,locked,spinning,a	spinning,empty,rolling,closed	rotated,adjustable,spinning,rotating
router		used	running,installed	broken		available	named	available,free,used	encrypted,installed	available,connected	plugged,dialed	available	enabled	installed
rubber band		elastic,flexible,used	removed,visible,broken,missing	elastic,broken,flexible	broken,worn,removable	worn	active,used	worn	removable,worn	elastic,removable,used,flexible	adjustable,electrified	a	worn	flexible,disposable,adjustable,glued
ruby	lost	precious,gold	empty,red	black,red	broken,mine		ruby		known	blue,black,red	evalle,spelled,joyah,encrypted	ruby	gone,beautiful,there,broken,dead	
rudder	mounted,balanced,fixed	vertical,fixed	raised,bent,broken,missing	broken	broken,dead	balanced,rigid,fixed		balanced	long,vertical	adjustable,fixed	adjustable,rudder	adjustable	adjustable	movable,rotated,adjustable,navigable
rug		red,woven,white	white,clean,dirty	white,black,red	dirty,clean,wet,dry	electrified,empty,broken	used	woven	long	long,white	furnished	my,gone,a	covered,gone,pretty	
ruler	appointed,elected	sovereign,elected	king,dead	king,God,dead	dead	dead,elected,satisfied,weak	elected,king		chosen,named	elected	jaenelle	a	here	obeyed
rust		red,white	present,visible	there,gone	dead	visible,noticeable	present,rust,visible	visible	visible,radioactive,known,present		fading,gone,joyah,barbed	there,gone	gone,there	gone
saddle		high	fitted,comfortable,clean,worn	worn,broken	worn	smooth,empty			worn,adjustable	removable,worn,adjustable	adjustable,padded,sturdy,joyah	adjustable,good,heavy	flat,worn,adjustable	adjustable
safety pin	used,fixed	used	included,attached	removed,visible	removed,included,attached,removable,visible	required,used,fixed	fixed,used	adjustable,attached	removable,used,attached,removed	removable,used,attached	adjustable,unlocked,included	included,used,adjustable	included,adjustable	adjustable
saffron		red,yellow,orange,purple,white,black	white,black,red,yellow	green,red	yours,mine	edible,sweet	named			black,red,white,used,green	twinned,koppen,evalle,joyah	edible,delicious,spicy	good,dead	poisonous,fragrant,edible
sail	broken,fixed	square	clear,flat,broken	fixed,adjustable,broken,removable		broken,fixed	fixed	fitted,fixed	long,flat,vertical	raised,made,adjustable,fixed	adjustable,electrified	adjustable		fitted,adjustable
sailboat	powered	unique	named	small		registered,listed,sailing	named	rigged,listed	long,built,named	long,built	twinned,navigable,electrified	aboard,sailing	flying,there,sailing	towed,navigable
salad			served	vegan,good		eaten,edible,available	edible,served,eaten	clear	served	edible,vegan,served,vegetarian	edible,delicious,fried,spicy,joyah	delicious,good	good,pretty	spicy,edible
salami		sacred	dead,ready,cooked	good,here,cooked	yours	eaten,sacred			poisonous,radioactive,edible	edible,sold,vegetarian,cooked	edible,delicious,spicy,joyah	edible,spicy	good	spicy
saltshaker	available,used		used,empty	pictured,broken	dead	available,satisfied	named,used	adjustable,used	used,known	heated,used,reusable,available	sodium,acidic,formulated	used		playable,adjustable
sand	soft,fine,dry	sand,soft,white,black	soft,fine	dry,moving,white	salty,gone,wet,soft,dry	sand	soft	black,white	fine,soft	wet,white,dry,hot	slippery,joyah,barbed	gone,hard,slippery,melting,soft		
sandal		long		worn,broken	yours,dry,mine	hollow	named		long,flat	long,white,worn	characterized,koppen,twinned,encrypted	a	covered,beautiful	
sandbag		portable,used	empty,broken		hers,broken,yours	accessible,empty,broken	named	used	waterproof	removable	adjustable	my,gone,a	covered,empty,there	inflated,adjustable
sandbox	available,used		complete,empty	complete,empty,over	closed,complete	accessible,available,empty,broken	named		closed,open,complete	empty,available	furnished,joyah	my,gone,a	empty,packed,closed	open,empty
sandcastle	complete		completed,destroyed,built,complete	complete,finished				listed	built	built,tall	twinned	haunted,gone,a	closed,here	ruined
sandpaper		fragile,white,edible	dry,clean,wet,used	white	dry,waterproof	available	edible	clear	smooth	edible,thin,white,removable,used	recycled,barbed	sticky,hard	covered,pretty	sticky,disposable
sandwich	edible,frozen	finished,edible,good	good	finished		eaten,edible,available				served,vegan,vegetarian	edible,fried,eaten,joyah	edible,delicious,good	pretty	spicy,edible
sarcophagus	preserved	large,hollow	visible,empty,complete,intact	open,empty,closed	empty,enclosed	enlarged,swollen				inscribed,preserved	characterized,anatomical	destroyed,intact,visible	covered,sealed,empty	sealed,excavated,inscribed
sardine	eaten,edible	edible,fish,eaten	cooked	edible	dead	abundant,edible,poisonous	toxic,edible,poisonous	vegetarian,edible	poisonous,edible,toxic	edible	edible,poisonous,acidic,eaten	edible	good,pretty	poisonous,edible
satellite	operational,active	operational,visible			operational,visible,transmitting	active,operational	active	active,operational	named	operational	encrypted,archived	available,monitored,transmitting,encrypted	manned	unmanned
satellite dish	operational	circular	visible	pictured	operational,visible	available,operational	available,operational	available,used	operational	used		monitored	covered,available	installed,adjustable
sauce		red,hot,white,good	good	vegan,hot,sweet	spicy	edible	fried,edible	sweet,black	hot,spicy	hot,spicy	fried,spicy,milky	delicious,good,hot,spicy	good,thick	spicy
saucer	empty,used	empty	removed,empty,broken,missing	empty,broken	empty,spinning	empty	fried		removed	empty,spherical	evalle,joyah	edible,gone	gone	engraved,adjustable
sauerkraut	used	German	done	good	yours	available		used	edible,good	edible,sweet,fermented	eaten,edible,delicious,fried,spicy	delicious	good	cooked,spicy,boiled,edible
sausage	smoked	cooked,edible	good,ready	hot,cooked	cooked	eaten,boiled,cooked,smoked	eaten,edible	smoked	edible,cooked	edible,made,smoked,cooked	edible,fried,spicy,joyah	delicious,good,spicy	good	spicy
saw	broken,preserved,used	dead,sharp	dead	sharp,broken,spinning	broken,yours,mine	available,broken	seen,visible			used,adjustable,broken,sharp,available	seen,barbed	there,shaped	done,broken,sharp	electrified,sharpened,adjustable
sawhorse	used	extinct	present,dead,here	dead,here	dead,yours	dead,named,endangered	named	used	long,known	long,extinct,named	twinned,lucivar,evalle,joyah	a	dead	movable,towed,adjustable
saxophone	played,used		missing,good,used,played	pictured	playing	mute,available	played,used	used	used,played,flat	used,played	mastered,played,sung,electrified		good	playable,adjustable,acoustic
scaffold	broken	empty		broken,here	broken,collapsing	hollow,broken		closed	broken	built,tall,high	excavated,constructed,electrified	a	covered	
scaffolding			complete	there	visible	unusual	complete		vertical	visible,high	reinforced	paved,reinforced,built,covered	done	reinforced
scale		symmetric,linear	linear,significant			constant,linear	linear		linear			realistic,astronomical	just	adjustable
scallion			missing,shown,inscribed	red,gold	edible,mine	convex,spherical,hollow		edible	inscribed		twinned	edible,delicious,cooked,eaten	edible,poisonous,dead	engraved
scallop		amphibious,edible,fish,long	dead,cooked	small,pictured,edible	edible,dead,yours	smooth	named	edible	edible,poisonous,eaten,cooked	edible	edible,acidic,characterized	eaten		edible
scalpel		sharp,long,used	used,sharp	sharp	broken,yours,useless	severed,pierced	edible	used	removable,used	curved,used,sharp	joyah,barbed	used	broken	adjustable,sharpened
scanner		portable	working	working,broken	functional,waterproof,working,activated	required,available		automated	used,active	available,removable,used	scanned			
scarecrow	destroyed,dead	human	dead,real	dead	real,dead	dead,evil	dead,killed	dead	named,dead	extinct,tall	jaenelle,lucivar,evalle,joyah	creepy,gone,funny,a	here,dead	kidding,cute,funny
scarf	white	red,white,long	reversible	white,black,red	reversible	worn,clear	worn	black,white	long	long,black	embroidered	cute,wearing,my	pretty	embroidered
school bus	available,used	used	running	empty,red	running	accessible,available,used	available	available,open,used,free	available,used	long,used	twinned	flying,boarded	packed,here,busy,waiting,coming	
scissors	broken,removed	used	used,missing	sharp,broken	broken,yours	used,broken	cut,required,fixed,used	used	used	adjustable,long,used,sharp	adjustable,easy	handy	done,good,broken	handy,adjustable
scone		edible	eaten,dead,edible	baked,finished,perfect,done	dead	hollow,smooth			edible,poisonous,named,eaten,known	edible,sweet,baked,sold	edible,characterized	there,a	pretty,dead	spicy,baked,edible
scoop	used	simple,easy,good		here	complete	easy,available,broken	used		known,broken	over,yours,true,in	evalle,joyah	there,true	clear,there	juicy
scooter	used	portable	pictured	electric	waterproof	available,optional	named	motorized,electric,used	waterproof	available,sold	evalle,easy,happy,joyah	my,gone,a	pretty	
scoreboard		complete,empty	shown,displayed,interactive		displayed,shown,interactive	displayed	played		shown,displayed	available,displayed	archived	available		updated
scorpion		edible	poisonous,named,dead,male	dead,here	poisonous,dead,harmless	dead,poisonous	poisonous	poisonous,edible	poisonous,named	poisonous,known	poisonous,evalle,joyah,barbed	sentient,poisonous,venomous,a	alive,dead	poisonous,venomous
scrabble	lost,easy	used	over	over	over,finished,complete	impossible,easy,broken	known,named	played	shown,used,played		joyah,solved,evalle,done	my,gone,done,a	done,good	easy,playable
scrambled egg	served,eaten,cooked	edible			delicious,toast,edible	eaten,boiled,cooked,edible	cooked,eaten,edible	edible	edible,white,scrambled,cooked	scrambled,cooked,fried	eaten,edible,cooked,fried	edible,delicious,cooked,fried	good,pretty	cooked,spicy
scraper	broken,used		dead	broken	welcome,dead	available,broken	used	used	used	removable,used	evalle,joyah,mastered	gone,a	done,there,dead	
screen	blank	blank,empty,green,full	full,black	blank	loading	transparent,blank	blank			locked,blank	scanned	blank	closed	glowing,blinking,illuminated,encrypted
screen	blank	blank,empty,green,full	full,black	blank	loading	transparent,blank	blank			locked,blank	scanned	blank	closed	glowing,blinking,illuminated,encrypted
screw	broken,fixed,used,removed	free	missing,fixed,broken	removed,broken,loose,missing	broken,removed	broken,fixed	removed	fixed,adjustable	fixed	threaded,adjustable,broken,removable,removed	adjustable,plugged,inserted	fixed,adjustable,broken,drilled	done,screwed,broken,wrong	loosened,tightening,undone,tightened
screwdriver	fixed,used	simple,used	used	sharp,broken	broken,removable	fitted,used,fixed	automatic,used	adjustable,electric	removable,used	used	dialed,plugged,adjustable	defective,adjustable,handy,used	handy	adjustable
scuba	used	popular,portable		good	dangerous,underwater,safe	dangerous	available,free		known,endangered	safe,used,rated,waterproof,available	twinned,koppen,joyah,evalle,encrypted	a		adjustable
sea urchin	common,endangered	marine,edible,eaten,poisonous	poisonous,dead	pictured,edible,small,extinct,endangered	dead,dying,extinct	eaten,endangered,abundant,threatened,edible,poisonous	named	poisonous,endangered,edible	poisonous,edible	edible,predatory	edible,joyah	edible,poisonous,vegetarian	different,edible	poisonous,edible
seafood		good	good	fresh,expensive,cheap	edible	edible,processed,available	available,edible	edible	edible	edible,fresh,available	edible,delicious,spicy,joyah	delicious,good,spicy	good,great	fresh
seagull		human	dead	dead	dead	mute,poisonous,endangered		present,migratory,endangered,common	named,dead,known,endangered	extinct,endangered	evalle,joyah	hungry,asleep,gone,watching	here,dead	asleep
seahorse	endangered	extinct,amphibious,marine	dead,shown,named	endangered,extinct,unique	endangered,dead	dead,named,endangered			named,known,endangered	edible,extinct,endangered	evalle,koppen,joyah	a	dead	poisonous,extinct,edible
seal	preserved	signed,inscribed,circular,unique	complete,intact,broken	broken,secure,sealed,intact	sealed,intact	sealed,preserved,signed,broken	inscribed	blue	signed,inscribed	used,unique	encrypted,sealed	covered,sealed		sealed
seaplane	operational,powered	amphibious	damaged	small,pictured	flying,underwater	preserved,flying,fixed	empty		long	built	rated,twinned	flying,aboard,flown		flown,aerodynamic,towed,navigable
seatbelt	required,available,worn	fastened,used	secure,on,worn	required,mandatory,on	adjustable,mandatory,removable	available		adjustable,worn	worn,on,removable,used	used,mandatory,worn,required	adjustable,unlocked	adjustable,included,optional,worn	padded,adjustable,tight	fastened,adjustable,tightened
seaweed	poisonous,edible	toxic,edible,white,green,poisonous	poisonous,edible,toxic	green,edible	poisonous,rotting,toxic,edible	toxic,abundant,edible,poisonous	toxic,edible,poisonous	green,edible	edible,poisonous,toxic	edible	evalle,edible,acidic,joyah	edible,abundant,gone,growing	edible	greasy,poisonous,disgusting,edible
seed	edible	edible,white,green		planted,ready	ripe,ready,planted	edible	poisonous,edible	black,edible	edible	edible,fertile,known	edible,planted,harvested,cultivated	fertile	poisonous,edible,planted,dead	edible
seesaw	broken,used	used	complete,over	moving,broken	over,complete	true,broken	named	closed,used	broken,strong,complete	used,unique	easy,seen,twinned,joyah	gone,broken,true,funny,a	happening	playable,adjustable,spinning,broken
seismograph	used	obsolete	complete	working,accurate,broken	accurate	linear,available,accurate,operational		used	active,known	portable	transcribed,topological	shown,called,a	shown	adjustable
sequin		long	visible	black,gold	dead	hollow,smooth,empty	named	painted	known	removable,used	evalle,twinned,joyah	pictured,a	pretty	translucent,embroidered
sewage	clean,contaminated,treated	contaminated,clean,treated	treated,contaminated,untreated	treated,toxic,concentrated,recycled	polluted,contaminated,flowing,leaking,overflowing	clean,available	treated,used	available,contaminated,treated,clean	contaminated,treated	recycled,treated,discharged	acidic,polluted	poisonous,acidic,polluted	polluted,covered,bad	polluted,regulated,leaking,sanitary
sewing kit	available,standard	expensive,complete	complete,finished,pictured	pictured,included,available	available,included	available,optional	available,used		included,available,complete	provided,included,supplied,available	furnished,included,downloadable	my,included,available,handy	handy,packed,pictured,included	included,available
sewing machine	available,used	mechanical	broken	working,broken	broken,working	portable,automatic,available	manufactured,built,used	mechanical,motorized	used	portable,used,available	easy	my,handy,a	working,broken	repaired,handy
shaker	used	used	empty	empty,broken	dead	dead,ready,available,shaken	named,used	electric,used	used,broken	used	rated,adjustable,dialed	fired,gone,a	done,empty	vibrating
shark			dead	dead,hungry	dead,extinct	dead,endemic,hungry		blind,aggressive,edible	named,known,endangered	large	evalle,joyah,barbed	alive,watching,gone	dead	bitten,lurking,eaten,hungry
shaving cream	available,used	white,used		good	optional	available,used	available,used		applied,available,used	edible,used	patented	good	good	greasy,addictive
shawl	worn	worn	complete,finished	black,red,white	yours,mine,ours	embroidered,tied,worn	named		long	wide,worn,reversible,long,white	embroidered,adjustable,woven	worn	covered,pretty,worn	folded,woven,embroidered
shears		used	used,broken	broken,here	yours,mine,ours	constant,symmetric	stable,constant	strong	broken,long,used	available,used	adjustable,barbed		done	adjustable
sheath	smooth	long,thick	used,complete,worn	empty,broken	yours,sacred,mine	hollow,curved	white,long	curved	long	worn	adjustable,inserted,barbed	tapered,covered	thick,covered,sealed,worn	translucent,tubular
sheep		important,white	dead	dead	welcome,dead	hungry,free	sheep,grazed	white	pregnant,killed,dead	slaughtered,sold,endangered	evalle,afraid,joyah,sheep	hungry,gone,scared	alive,hungry,dead	thirsty
sheet	printed	blank,empty	clean	blank,numbered	blank,complete		transparent			removable,blank	corrugated,encrypted	printed,encrypted,covered	covered,printed,numbered,folded	folded,encrypted
shelf	closed,empty,open	stable	empty,bare	complete,empty,broken	bare,overflowing,empty,full	empty	deep,long		empty	empty,high	furnished,adjustable,unlocked,plugged	my,a,covered	covered,packed,enclosed	movable,adjustable
shell	solid,smooth,white	transparent,hollow,smooth	empty	hollow,empty,broken	empty,visible,transparent	smooth	smooth,white	smooth,white	hollow	long		cylindrical	solid,empty,hollow,thick,small	translucent
shell	solid,smooth,white	transparent,hollow,smooth	empty	hollow,empty,broken	empty,visible,transparent	smooth	smooth,white	smooth,white	hollow	long		cylindrical	solid,empty,hollow,thick,small	translucent
shell	solid,smooth,white	transparent,hollow,smooth	empty	hollow,empty,broken	empty,visible,transparent	smooth	smooth,white	smooth,white	hollow	long		cylindrical	solid,empty,hollow,thick,small	translucent
shield		round,circular,divided		broken	removable,visible	worn		blue			adjustable,electrified		covered,large,strong	engraved,adjustable
ship	sunk,destroyed,lost	sinking,dead	sinking	empty,damaged,sinking	damaged,sinking	sunk,sinking,sailing	named	listed	named,listed	listed	evalle,towed,joyah	sunk,gone,boarded,aboard,sailing	sinking,closed,moving,boarded	towed,navigable,wrecked
shirt	red,white	red,green,blue,white,black	mine,black,red,white	reversible,black,red,white	worn,pictured,mine	white,worn	white	white,black,red,blue	white	white,reversible	embroidered,evalle,cute	cute,wearing,my	cute,pretty	embroidered
shoe		worn	missing,broken	black,worn,red,broken	waterproof	dry,empty,worn	used	worn	waterproof	white,worn,black,red	evalle,joyah	my,wearing,gone,broken	broken,tight,worn	
shoe polish		red,white,black,used	white,black	clear,black,white,red	optional	mandatory,essential,available,compulsory	polish,available,used		black	white,black		my,good	good,pretty	
shoehorn	used	musical	missing,silent	broken	broken,dead,yours		named	used	used	removable,used,adjustable	twinned,electrified,evalle,joyah,barbed	a,electrified	dead	stainless,adjustable
shoelace	broken,removed	elastic,long	missing,broken	loose,tied,broken	yours,mine,hers	used,worn,optional	used	adjustable,worn	long,broken	tied,removable,adjustable,reversible	adjustable,padded,sturdy	adjustable,handy	broken,closed,tight	knotted,worn,adjustable
shopping basket	used	empty,used	complete,pictured,empty	loaded,full,empty	yours,overflowing,empty	available		closed,free	included,empty	empty,available,filled	furnished,included,downloadable	included,gone,a	empty,covered,packed	empty,full
shopping cart			empty,pictured,loaded	empty	empty,loaded	accessible,available	available,open	motorized,available,free,used	included,used	available,displayed	available,downloadable,included	listed,available,there	loaded,empty,there,packed,parked	
shortbread	used	short,long,edible,thin	good	vegan,good,sweet	edible,baked,toast	eaten,edible,available	edible	used	spicy	edible,sweet,baked,sold	edible,easy,eaten,joyah	edible,delicious,gone	good,pretty	baked,cooked,spicy,edible
shorts		complete		over	waterproof		animated,included		long,worn	released,available	evalle,joyah	my,funny	good	adjustable
shoulder	broken,swollen,bleeding		damaged,affected,broken	right,visible,broken	healed,sore	crooked			visible,affected	visible	bulging,sore,flexed,swollen	sore,swollen,covered		curved,rotated,flexed,concave
shovel	broken,used	long,used	used,loaded	broken	ready,loaded,mine	ready,empty,broken	needed,used	used	used,broken	long,removable,used	done,evalle,joyah,barbed	there,gone,handy		handy,cocked,adjustable
shower	closed,available	cold,warm,empty,long	full,clean,cold	hot,broken	empty,cold,clean	available,clear	clean,used	hot	cold	heated,long,hot	adjustable,easy	my,going,hot	covered,hot	hot
shower cap		plastic,circular	on,removable	pictured,adjustable,included,removable	removable,included,waterproof	fixed,worn	used	closed	removable,adjustable	removable,adjustable	adjustable,optional	adjustable,worn	covered,tight,included	adjustable
shower curtain	closed,open	closed	closed		broken,removed,removable,closed	enclosed,broken,fixed	closed,open		transparent,closed,removable	transparent,removable,adjustable	furnished,adjustable	leaking,covered,stained	covered,tight	adjustable
showerhead		cylindrical	removable	broken	empty,removable	clear	installed,used	closed,electrified	removable,adjustable	removable,adjustable	furnished,adjustable,electrified	a,covered,gone,electrified	covered,big,adjustable	adjustable
shredder	destroyed,broken	used	used,broken	working,broken	dead,yours	dead,available,broken	visible	used	removable,used	used,included,removable,available	plugged,adjustable	gone,broken,handy	big	adjustable
shrimp	edible	edible,green,eaten,poisonous	edible,cooked	dead,edible,alive	edible,cooked	abundant,edible,poisonous	poisonous,edible	poisonous,edible	edible,poisonous,cooked	edible	edible,acidic,spicy,joyah	edible,delicious,good,spicy	good	steamed,cooked,spicy
shuffleboard	available,played,used		good,broken	available	broken,yours	available,playable,used,played	played,used	adjustable	included,available,used	available,used	unlocked,downloadable			playable
shutter	fixed,open,locked,closed	closed,open,shut	open,on,closed	closed,open,broken,on	locked,disabled,closed	fixed,locked	open,closed,fixed	closed,locked,fixed	closed,locked,open	closed,open,reversible	adjustable,unlocked	adjustable,unlocked,painted,open	closed	unlocked,clicked,closed,cocked,latched
sickle	broken,empty,used	sharp,used	dead,real,broken	sharp,broken	dead,contagious	hollow,bent,empty,broken	infected,dead,poisonous,eaten	used		curved,long,used	twinned,lucivar,evalle,joyah	gone,there,broken,a	there	evil,poisonous,poisoned,deadly
sidecar	fixed	amphibious			removable,pictured	rigid,electrified	available,named,used				twinned	parked	loaded,packed	fitted,adjustable
sifter	available,empty,free,used		dead	empty	welcome,dead	true,available	named,listed	adjustable,used	named	reusable,used	plugged,adjustable	used		
silicone	toxic	stable,toxic	solid,transparent		waterproof,edible,removable,transparent	transparent,poisonous,toxic	silicon,used	translucent,green,transparent	transparent,used	edible,transparent,used	characterized,synthesized,acidic			disposable
silverware	glazed,unique	used,gold,silver	white	silver	yours,mine	available,precious			white	silver,engraved,used	recycled,patented	edible,available	pretty,gold,there	stainless
sim card	available,used	used	loaded	used	available,included	compatible,available,used,loaded,valid	available,played,valid	used	used,included,available	removable,used,valid,compatible	encrypted,enabled,downloadable	compatible,used	available	activated
sink	broken	empty,open,locked,full	clean,empty,broken,full	full,broken	dirty,clean,empty	empty,clear	deep		broken	heated,deep,removable	furnished,adjustable,easy,plugged	empty,unlocked,hot,heated	covered,empty	leaking
siren	heard,audible	silent,used	sound,silent,on	loud	silent,silenced,ringing	silent,heard	audible,heard		silent,activated,audible,active	audible,on,loud	evalle,ringing,louder	barking,calling,ringing	here,dead	sounding,ringing,deafening
skateboard	used	portable	broken	pictured,broken	broken,yours,mine,optional	compulsory,optional	used	motorized,adjustable	removable,used,waterproof	removable,used,adjustable	mastered,twinned,joyah,electrified	gone		adjustable
skeleton	complete,preserved	human,rigid,hollow	preserved,known,complete,intact	complete,intact	pictured	preserved	preserved,complete	complete	preserved,known	complete,preserved,known	found,intact,preserved	found,contained	alive,gone,dead	playable
skewer	fixed	sharp,long,used	used,broken	broken	edible,yours	used,symmetric	named	adjustable	long,used	removable,used	rotated	gone		stainless,adjustable
ski	used	used		broken	broken	accessible,frozen			waterproof,adjustable	removable,used,adjustable	rated,adjustable,joyah	gone		aerodynamic,adjustable,patented,navigable
ski boots	used	used		pictured	waterproof,optional,removable	compulsory,worn	worn,included,used	used	removable,worn	available,used	evalle,easy,joyah	my,good	good,expensive	adjustable
ski lift	closed	enclosed,used	working	pictured		accessible,available,used		equipped,accessible	available,accessible,used	operated	rated,maintained		packed	accessible,open
ski pole	closed,used	vertical	attached,bent,broken	pictured,visible,broken,long	broken,visible	accessible		closed,accessible	long,used,broken	adjustable,curved,long,used	electrified	used,electrified	big,there,huge	navigable,adjustable
skin	smooth,white	soft,thin,smooth,dry	transparent,soft,translucent,smooth,white	dry	glowing,translucent,dry,transparent	smooth,dry,translucent	smooth,white	translucent,white	transparent,smooth	transparent,red,translucent,dry	thicker,milky,tanned	thicker,soft	nice	translucent,wrinkled
skirt	short,long	red,short,long,white,black	short,long	short,long	worn,removable,reversible	worn,tight	long		long	long,short	embroidered,adjustable	cute	pretty,padded,covered,tight,worn	flared,embroidered
skull	preserved	hollow	preserved,intact,visible	pictured,visible,broken,complete,intact	preserved,intact,visible	preserved,broken,hollow	preserved,complete,long		intact,preserved	preserved	severed,preserved,barbed		intact,large,small	engraved,translucent
skunk	killed,eaten,dead	human,edible	dead,named	dead,hungry	dead	eaten,endangered,dead,edible,poisonous	active,disbanded	endangered,extinct	named,known	endangered	evalle,joyah	alive,gone,gonna,afraid	alive,dead	creepy,scared
sled	broken,empty	heavy,empty	empty,loaded,broken,complete	complete,empty,heavy	loaded		safe	motorized,used		long,used	adjustable,barbed,evalle,joyah,electrified	gone	big	towed,adjustable
sledgehammer	fired,used	used			yours,mine,silenced	available,used,loaded,broken	available,played,used	unique,used	used,broken	used	joyah,playable,mastered,electrified	gone,handy	broken	adjustable
sleeping bag	empty	used	empty	padded,waterproof	empty	available,empty	available,safe,empty,used		removable,used,waterproof	reusable,padded,removable,used,waterproof	packed,adjustable	my,gone,a	covered,packed,included	adjustable
slicer	available,used	used	used	broken		available,optional	available,used	used	used	used,adjustable,removable,available	plugged,adjustable	shown,used		
slide	closed,open,locked	free,easy,long	interactive	interactive	helpful,interactive	electrified,linear			interactive	shown,displayed	shown	shown,funny	shown	uploaded
slime	toxic	white,poisonous,edible	poisonous,toxic	green	poisonous,toxic	eaten,toxic,edible,poisonous	poisonous,edible	poisonous,edible	poisonous,transparent,toxic,edible	edible,white	acidic,joyah,milky	there,gone	good	poisonous,infectious,edible
sling	broken,used	long,elastic,heavy,used	comfortable,used,removable,worn	adjustable,broken	broken,loaded,waterproof	available,used	used	adjustable	worn,adjustable,removable,used	reusable,used,adjustable	adjustable,plugged,padded	adjustable,handy	broken,tight,safe	flexible,disposable,adjustable
slingshot	fired,used	long,used	used,broken	heavy,broken	yours,mine	fired,available,used,loaded	available,used	automatic,used	removable,used,waterproof	portable,reusable,used	rated,adjustable	handy,used	good	adjustable
slipper	broken		missing,empty,broken	mine,broken,here	dead,yours,mine	available,broken	fixed		used	long,white,removable,worn	adjustable,optional	handy,used	tight	disposable,worn,adjustable
slot	empty	empty,open,filled	open,empty,full,filled,available	vacant,full,filled,empty	available,open,filled,closed	empty,fixed		available,used	full,open	occupied,empty,filled	unlocked,inserted	available,unlocked	gone,closed,available	available
slot machine	used		working,broken	working,broken	broken,working	portable,available	available,automatic,used	free,used	used			used	big,closed	unlocked,automated,playable
sloth		extinct,human,edible	dead	dead	gone,dead	dead,free,empty,gone		edible	named,known	extinct,known	evalle,lucivar,joyah	gone,there,done,a	gone	alive,asleep
slug	poisonous,dead		dead	dead	dead,yours	dead,hollow,edible,poisonous		poisonous,edible	named,known	long		variable	big,there,dead	
smoke alarm	sounded,triggered,activated	sound,ringing,silent	triggered,activated,working	working,on,activated	activated,ringing,sounding	activated,triggered	automatic,activated,set	audible	silent,triggered,active,activated	activated,audible	ringing	activated	sounding,ringing,sounded,going	sounding,ringing
smoothie	good			vegan	sweet	easy,smooth			available	edible,vegan,made	milky	good,gone,hot	good	delicious,spicy,addictive,edible
snack	popular	edible,good,delicious	delicious	vegan	edible	eaten,available,edible	served,eaten	vegetarian,recommended	edible,eaten	popular,available,eaten,edible	edible,joyah	edible,delicious,my,a	packed,good	spicy,edible
snail	edible	poisonous,edible	dead,named	small,pictured,dead,alive	dead,smiling	edible,poisonous,extinct	terrestrial	endemic,edible	poisonous,named,known	long,predatory,known	evalle,joyah	gone,alive,hungry,a	alive,dead,edible	radioactive,edible,alive,poisonous,extinct,venomous
snake	poisonous	poisonous	poisonous,alive,dead	hungry,dead,alive	poisonous,dead,alive	dead,poisonous	poisonous	nocturnal,poisonous,edible	poisonous	poisonous,long,edible	evalle,joyah,barbed	poisonous,gone,venomous,snake,afraid,a	alive,scary,dead	alive,poisonous,dead
