Word	generic_outcome	exception_outcome	p_generic_outcome	p_exception_outcome	p_joint_outcome	id
pipe	bent	straight	0.7437666878104209	0.5361853167414665	0.39879677708538197	5730
pipe	bent	level	0.7437666878104209	0.02094666560878977	0.015579432100522018	5730
pipe	bent	even	0.7437666878104209	0.00344695508829318	0.0025637303690510954	5730
sword	safe	sharp	0.7374681532382965	0.27711144648492336	0.20436086668042946	7773
sword	safe	deadly	0.7374681532382965	0.2058207988739013	0.15178628444356687	7773
sword	safe	unsafe	0.7374681532382965	0.0008310187695315108	0.0006128498772727648	7773
pomegranate	sweet	stale	0.7371746934950352	0.03330881299916655	0.024554414013344045	5913
pomegranate	sweet	rotten	0.7371746934950352	0.0206262557185255	0.015205153737254251	5913
pomegranate	sweet	sour	0.7371746934950352	0.011400002404116094	0.008403793278096946	5913
chest	large	tiny	0.7340151350945234	0.09482624009251596	0.06960389543201381	1458
chest	large	little	0.7340151350945234	0.010427077359054238	0.007653632596347243	1458
fast food	cheap	price	0.7324313279241323	0.003108067176071927	0.0022764457690477697	2699
racket	constant	inconsistent	0.7322792895138264	0.005263229468255304	0.003854153935562228	6150
bathtub	large	tiny	0.729859434068203	0.07600171375088394	0.05547056778643371	424
bathtub	large	miniscule	0.729859434068203	0.005456880171550439	0.0039827554737858015	424
gopher	poisonous	harmless	0.7262528873980045	0.6782804615795612	0.4926031436878076	3354
gopher	poisonous	edible	0.7262528873980045	0.5965186282992363	0.4332233761890174	3354
gopher	poisonous	safe	0.7262528873980045	0.13358178548514846	0.09701415741236992	3354
octopus	poisonous	edible	0.7250980474054813	0.5380280781537294	0.3901231089185929	5191
octopus	poisonous	delicious	0.7250980474054813	0.1132167992182076	0.08209328004662075	5191
octopus	poisonous	safe	0.7250980474054813	0.07618404924869537	0.05524090535367204	5191
collar	open	closed	0.7237556856125593	0.3225225256755948	0.2334275116958344	1809
coyote	real	imaginary	0.722353020682931	0.025326848844997585	0.018294925767564005	2021
coyote	real	fake	0.722353020682931	0.013323414896149188	0.009624208996045325	2021
coyote	real	plastic	0.722353020682931	0.008449935558019206	0.006103836474911281	2021
panther	present	away	0.7157265208661556	0.04124745319131762	0.029521896167211365	5348
mashed potato	edible	poisonous	0.7132560480386019	0.04168320447206497	0.029730797691330038	4741
mashed potato	edible	rotten	0.7132560480386019	0.018458244448993355	0.013165454489419462	4741
mashed potato	edible	inedible	0.7132560480386019	0.01668357290327549	0.01189965927615418	4741
centrifuge	portable	static	0.7077722810208797	0.234900345094502	0.1662559530601275	1330
centrifuge	portable	immovable	0.7077722810208797	0.014495976211037487	0.010259850148510411	1330
centrifuge	portable	unlovable	0.7077722810208797	0.014495976211037487	0.010259850148510411	1330
shield	solid	brittle	0.7077719550579786	0.0008510723091603722	0.0006023651121501451	6868
bear	scared	brave	0.7066024001687765	0.06291502504609525	0.04445590770424959	470
bear	scared	scary	0.7066024001687765	0.02017357328440994	0.014254695302744771	470
bear	scared	unimpressed	0.7066024001687765	0.002870535536203533	0.0020283272996511822	470
gutter	wet	barren	0.7044704630970955	0.2701622899621725	0.19032135352102347	3513
gutter	wet	arid	0.7044704630970955	0.19698482938110828	0.13876999397721168	3513
pool table	there	missing	0.702104764059186	0.6191731896251441	0.43472444621353545	5925
pool table	there	elsewhere	0.702104764059186	0.011531978088896722	0.008096656755240536	5925
compass	visible	unlocated	0.697403447702527	0.019805494230240583	0.01381241995962229	1838
compass	visible	unseen	0.697403447702527	0.0036400197132024905	0.0025385622976925805	1838
dollhouse	full	available	0.6945294793695211	0.1376326777972281	0.09558995205474188	2356
beer	expensive	inexpensive	0.6872415542602539	0.0468825688585639	0.03221964949007283	516
videogame	successful	lame	0.6864718627184629	0.03905885678250343	0.026812806171138803	8521
videogame	successful	disaster	0.6864718627184629	0.012174939911346884	0.008357753679427654	8521
videogame	successful	failure	0.6864718627184629	0.011892827751580626	0.008164091619617382	8521
cereal	good	bad	0.6847531534731388	0.055124820210039616	0.03774689447346444	1333
cereal	good	rotten	0.6847531534731388	0.007103979442035779	0.004864472325142349	1333
cereal	good	horrible	0.6847531534731388	0.002947761277027895	0.002018488830130858	1333
bracket	open	locked	0.6842515897005796	0.09418142144568263	0.06444378734446861	848
bracket	open	shut	0.6842515897005796	0.0019382523532840425	0.0013262522539754956	848
cotton candy	sweet	bitter	0.681106373667717	0.0668390654027462	0.04552451345580383	1990
cotton candy	sweet	rotten	0.681106373667717	0.06192554719746113	0.0421778848890518	1990
cotton candy	sweet	sour	0.681106373667717	0.04065553366672248	0.027690743105267132	1990
coffin	complete	unfinished	0.6804709788411856	0.3442160552367568	0.2342290360398075	1789
bug	aggressive	friendly	0.6777110043913126	0.049157871399074786	0.03331483039960595	974
bug	aggressive	calm	0.6777110043913126	0.003980728433816694	0.0026977834650909684	974
bug	aggressive	nice	0.6777110043913126	0.00010559389238551375	7.15621428661747e-05	974
amplifier	operational	functional	0.6769612897187471	0.5923713091760874	0.4010124454522268	110
amplifier	operational	broken	0.6769612897187471	0.23129775654524565	0.15657962757992228	110
amplifier	operational	unusable	0.6769612897187471	0.004395331416162661	0.0029754692242268026	110
seismograph	visible	hidden	0.6733633112162352	0.09699728689156473	0.06531441428029515	6785
seismograph	visible	covered	0.6733633112162352	0.0792036356870085	0.05333282238656841	6785
gyroscope	functional	stuck	0.6730129476636648	0.033544251346029334	0.022575715475562058	3530
gyroscope	functional	busted	0.6730129476636648	0.0066563181462697685	0.004479788296208158	3530
gyroscope	functional	broke	0.6730129476636648	0.003269338048994541	0.002200306837262791	3530
twig	fragile	strong	0.6620022468268871	0.17886704299598932	0.11841038434662636	8428
twig	fragile	sturdy	0.6620022468268871	0.07022476056590676	0.04648894927751046	8428
twig	fragile	unbreakable	0.6620022468268871	0.0027511743610375556	0.0018212836084193875	8428
log	real	veneer	0.6482602562755346	0.06599918706342578	0.04278464991971335	4566
log	real	synthetic	0.6482602562755346	0.002522681825212203	0.0016353543665136962	4566
log	real	fake	0.6482602562755346	0.0009182434041576926	0.0005952607045025851	4566
weasel	confused	sleeping	0.6411828100681305	0.1754478318616748	0.11249413385342953	8722
weasel	confused	certain	0.6411828100681305	0.029905707924626768	0.01917502584418895	8722
weasel	confused	focused	0.6411828100681305	0.001702849294815678	0.0010918376959724507	8722
ring	unique	common	0.6390557158738375	0.05776848993264139	0.03691728368885471	6357
ring	unique	ordinary	0.6390557158738375	0.037090913974680007	0.023703160582504053	6357
ring	unique	unremarkable	0.6390557158738375	0.015533046098425984	0.009926481894130935	6357
steak	fresh	old	0.6360452622175217	0.0608056434430182	0.03867514142801964	7507
steak	fresh	aged	0.6360452622175217	0.009419805428478869	0.005991422613794876	7507
steak	fresh	molly	0.6360452622175217	0.00021249570636427959	0.0001351568872745657	7507
trunk	large	small	0.6347026675939561	0.5301553755998611	0.3364910311325076	8361
cat	happy	angry	0.632637832313776	0.22125558461993933	0.13997465344127566	1292
cat	happy	sad	0.632637832313776	0.028273783391341567	0.017887065036007573	1292
cat	happy	disgusted	0.632637832313776	0.011983615695498884	0.007581288656881758	1292
twig	long	small	0.6326017901301384	0.5771107971668243	0.3650813233911643	8430
twig	long	puny	0.6326017901301384	0.0027511743610375556	0.0017403978257524973	8430
groundhog	present	gone	0.6187609862536192	0.41058105416595936	0.25405153801277963	3463
man	old	lively	0.6115881260484457	0.0009575760486768561	0.0005856421411591536	4654
man	old	youthful	0.6115881260484457	0.00030488306492770784	0.00018646286234304344	4654
gargoyle	large	small	0.6094094831496477	0.6034540943801403	0.36775064776074	3148
gargoyle	large	tiny	0.6094094831496477	0.1712717581540346	0.10437463361478168	3148
gargoyle	large	puny	0.6094094831496477	0.005048431921750307	0.0030765622881500374	3148
remote control	functional	inoperative	0.6080737803131342	0.00759294125600718	0.004617068493235843	6304
chest	deep	shallow	0.6054522469639778	0.10159147204831244	0.061508785024028914	1454
tiara	unique	generic	0.6023400463163853	0.01298795104958117	0.007823163036759666	8026
scrambled egg	cooked	rotting	0.5979808978736401	0.008433790208073333	0.005043245441101605	6718
scrambled egg	cooked	naked	0.5979808978736401	0.006313942867564037	0.0037756172250688084	6718
scrambled egg	cooked	uncooked	0.5979808978736401	0.003326782825752161	0.0019893525811738827	6718
pajamas	worn	unused	0.5952224135398865	0.15036165714263916	0.08949862846829859	5307
pajamas	worn	fresh	0.5952224135398865	0.10331195080652833	0.061493588706575814	5307
pony	real	imaginary	0.5948030855506659	0.02683814091142267	0.015963409024557763	5916
amplifier	functional	defective	0.5923713091760874	0.257758772931993	0.15268890177334654	105
amplifier	functional	broken	0.5923713091760874	0.23129775654524565	0.1370141548541991	105
amplifier	functional	inoperable	0.5923713091760874	0.004395331416162661	0.002603668225255062	105
sandpaper	dry	wet	0.5882557481527328	0.06984514184296131	0.04108680616966495	6581
sandpaper	dry	moist	0.5882557481527328	0.029610630008392036	0.017418623308860418	6581
sandpaper	dry	damp	0.5882557481527328	0.029467718559317287	0.017334554827465362	6581
mirror	perfect	damaged	0.5844682920724154	0.2774269785732031	0.16214727234149057	4864
mirror	perfect	imperfect	0.5844682920724154	0.01584210549481213	0.009259208341383872	4864
mirror	perfect	flawed	0.5844682920724154	0.007976291090017185	0.004661889230454768	4864
cake	sweet	disgusting	0.5754849873483181	0.15773484483361244	0.09077403518346037	1089
cake	sweet	bland	0.5754849873483181	0.07039865595288575	0.04051336963038505	1089
cake	sweet	terrible	0.5754849873483181	0.058277026982977986	0.033537554135996676	1089
seaplane	flying	landed	0.5657867062836885	0.09700395166873932	0.05488354631115813	6768
seaplane	flying	landing	0.5657867062836885	0.012292071187403051	0.006954690470525401	6768
seaplane	flying	crashing	0.5657867062836885	5.449417699310288e-05	3.083208091256804e-05	6768
cheetah	present	missing	0.5647484213113785	0.5035318899899721	0.2843688399517714	1431
cheetah	present	hidden	0.5647484213113785	0.05684950156137347	0.032105666259124414	1431
measuring cup	full	spilled	0.5623858887702227	0.0006763129476894393	0.0003803488581731344	4780
bazooka	armed	disarmed	0.5607768427580595	0.005320910349837504	0.0029838433065805577	446
bazooka	armed	unloaded	0.5607768427580595	0.005320910349837504	0.0029838433065805577	446
bazooka	armed	inept	0.5607768427580595	0.005320910349837504	0.0029838433065805577	446
flamethrower	functional	broken	0.5604203790426254	0.43016830459237104	0.24107508431178012	2878
flamethrower	functional	defective	0.5604203790426254	0.10531222214922308	0.05901911545468877	2878
flamethrower	functional	inoperable	0.5604203790426254	0.015489936049561948	0.008680875832241534	2878
calamari	unique	ordinary	0.5587238352745771	0.007441570051014423	0.004157782559367209	1098
calamari	unique	commonplace	0.5587238352745771	0.005239639722276479	0.0029275116010873347	1098
carrot	sweet	sour	0.5543903913348913	0.1078990870155394	0.05981821707522238	1256
carrot	sweet	bitter	0.5543903913348913	0.09023586753755808	0.05002589791659024	1256
carrot	sweet	stale	0.5543903913348913	0.059735740069299936	0.03311692031369854	1256
photograph	unique	normal	0.5534728523343801	0.019663434068206698	0.010883176940419386	5611
photograph	unique	common	0.5534728523343801	0.010762179590528831	0.005956574235304843	5611
photograph	unique	ordinary	0.5534728523343801	0.006269186269491911	0.00346982440639122	5611
file	available	deleted	0.5501597654074429	0.20470849703997374	0.11262237870842218	2745
file	available	missing	0.5501597654074429	0.15582338673993945	0.08572775789383834	2745
file	available	restricted	0.5501597654074429	0.03545581712387502	0.01950636403120028	2745
golf cart	loaded	unloaded	0.5489588249474764	0.0007280686531885294	0.0003996797123354668	3324
apple	perfect	rotten	0.5470097530633211	0.06304524140432477	0.03448636193239716	157
apple	perfect	spoiled	0.5470097530633211	0.03685299307107925	0.020158946639455343	157
razor	working	faulty	0.545788835734129	0.024801332619972527	0.01353629045530968	6238
veil	worn	new	0.5454489961266518	0.10165800340473652	0.05544925590535328	8493
towel rack	broken	intact	0.5430839955806732	0.2652803203091025	0.1440694963023882	8207
towel rack	broken	new	0.5430839955806732	0.11342641664668918	0.061600071556882144	8207
towel rack	broken	inset	0.5430839955806732	3.755444595299196e-05	2.0395218559969317e-05	8207
gate	operational	broken	0.5281262565404177	0.3928181715309621	0.20745759043169867	3177
gate	operational	functional	0.5281262565404177	0.1904146047309041	0.1005629523871557	3177
barbed wire	damaged	new	0.5268203560262918	0.4304545931518078	0.226772242017388	339
barbed wire	damaged	together	0.5268203560262918	0.001305151090491563	0.0006875801621608683	339
sweater	unique	common	0.5201389081776142	0.012013675586786121	0.006248780102910992	7724
sweater	unique	mundane	0.5201389081776142	0.0003900812316715019	0.00020289642594219397	7724
snowshoe	here	there	0.5109108053147793	0.3583182115107775	0.18306864600192274	7213
watering can	broken	working	0.5105630494654179	0.16649580793455246	0.08500660742227362	8688
watering can	broken	pouring	0.5105630494654179	0.0007445666142302798	0.00038014820109155304	8688
watering can	broken	together	0.5105630494654179	0.0006254686468309956	0.00031934117967104156	8688
doll	evil	nice	0.5024369806051254	0.01840356562752277	0.009246631946260811	2347
doll	evil	kind	0.5024369806051254	0.00908927686396055	0.004566788823412361	2347
doll	evil	gentle	0.5024369806051254	0.006595477316295728	0.0033138117084492214	2347
walker	silent	noisy	0.5020564887672663	0.010182863479712978	0.005112372684221125	8568
walker	silent	squeaky	0.5020564887672663	0.0052408988267416134	0.0026312272629383797	8568
walker	silent	loud	0.5020564887672663	0.0009909128493745813	0.0004974942258313694	8568
mouth	large	tiny	0.4915361292660237	0.0695298018399626	0.03417640966504887	4973
mouth	large	quiet	0.4915361292660237	0.01180016333819367	0.0058002066119625575	4973
papaya	ripe	unripe	0.4886094946414232	0.0416805618442595	0.02036551825909422	5369
kettle	electric	manual	0.4872623831033706	0.0023216774934553537	0.0011312661082585158	4216
outfit	traditional	non-traditional	0.482680881395936	0.003987825039075688	0.0019248469047138362	5261
outfit	traditional	untraditional	0.482680881395936	0.003987825039075688	0.0019248469047138362	5261
outfit	traditional	unorthodox	0.482680881395936	0.003987825039075688	0.0019248469047138362	5261
backpack	there	here	0.4701195750385523	0.2879699692130089	0.13538031955028473	250
snowshoe	real	fake	0.4670483525842428	0.07096828776411712	0.03314562188595538	7212
snowshoe	real	imaginary	0.4670483525842428	0.00698747899150476	0.0032634905516993047	7212
gumdrop	unique	normal	0.4423107486218214	0.02495780936442316	0.011039107343938712	3504
gumdrop	unique	boring	0.4423107486218214	0.004934598473482765	0.002182625944954259	3504
gumdrop	unique	average	0.4423107486218214	0.004049018389196135	0.001790924354908864	3504
alligator	dangerous	tame	0.4223058000206947	0.2448916668072343	0.10341917126943048	69
sofa bed	occupied	unoccupied	0.4161550663411617	4.814464205082914e-05	2.0035636706634282e-05	7258
wrapping paper	clear	opaque	0.415125722065568	0.08952752687036991	0.03716517923680685	8958
cleat	open	locked	0.4151041619479656	0.0161117990501225	0.006688074842175129	1616
cleat	open	shut	0.4151041619479656	0.008138544944813475	0.0033783438787926496	1616
jar	clean	dirty	0.4040549509227276	0.08597778505645692	0.034739749721431526	4074
stalagmite	large	new	0.4017896484583616	0.053888314869254834	0.0216517670873314	7469
stalagmite	large	tiny	0.4017896484583616	0.026855088071897626	0.010790096395726088	7469
hand	human	animal	0.39993650279939175	0.004015536615042947	0.0016059596706831838	3601
hand	human	ape	0.39993650279939175	5.657389010593761e-05	2.2625963758725797e-05	3601
ivy	real	plastic	0.3938138484954834	0.034765189047902816	0.013691012892627637	4046
ivy	real	fake	0.3938138484954834	0.027232486172579232	0.010724530183723465	4046
ivy	real	artificial	0.3938138484954834	0.02470719045959413	0.009730033760403656	4046
suitcase	there	here	0.3932919353246689	0.0968272448517382	0.0380813745198957	7692
elephant	afraid	confident	0.3882831893861294	0.002688656240934506	0.0010439600203929716	2617
elephant	afraid	loving	0.3882831893861294	0.0005346538728190353	0.000207597110955821	2617
water bottle	sealed	unsealed	0.3846307983621955	0.00020349905298644444	7.827200321612685e-05	8650
water bottle	sealed	leaky	0.3846307983621955	0.00020349905298644444	7.827200321612685e-05	8650
poodle	fat	thin	0.3828038927167654	0.051681860350072384	0.01978401732485196	5919
poodle	fat	skinny	0.3828038927167654	0.020263614715076983	0.007756990593444198	5919
vegetable	fresh	rotten	0.379016506485641	0.02074118383461609	0.007861251037372643	8485
torpedo	disabled	ready	0.3711227793246508	0.07303631864488125	0.027105441567129143	8161
torpedo	disabled	launching	0.3711227793246508	0.009815058729145676	0.0036425918747952186	8161
wok	common	rare	0.3686829237267375	0.3072356106713414	0.11327252321527978	8893
wing	long	short	0.3680855734273791	0.28576909098774195	0.10518747972404387	8880
wing	long	average	0.3680855734273791	0.0007290016128536081	0.00026833497669670453	8880
wing	long	squat	0.3680855734273791	0.0004240383532305714	0.0001560824004040764	8880
kimono	long	short	0.3502667881548405	0.3427026327699423	0.12003735047253548	4225
kimono	long	small	0.3502667881548405	0.10383460903540254	0.03636981500614403	4225
kimono	long	tiny	0.3502667881548405	0.008995612006401643	0.0031508641249694243	4225
wine bottle	sealed	uncorked	0.3423853311687708	0.00015479482726732383	5.299947819713534e-05	8859
tarp	heavy	light	0.3330483101308346	0.139378709718585	0.04641984373999086	7874
casserole	fresh	rotten	0.3142442321404815	0.13293634401634336	0.04177447934897872	1287
casserole	fresh	spoiled	0.3142442321404815	0.02635122218634933	0.008280719581912566	1287
casserole	fresh	off	0.3142442321404815	0.002474262146279216	0.0007775226082717719	1287
skeleton	old	young	0.30246793758124113	0.2505446318536997	0.07578171806883988	7033
skeleton	old	new	0.30246793758124113	0.1123262569308281	0.033975091270088166	7033
skeleton	old	fresh	0.30246793758124113	0.0039234662835951895	0.0011867227549685738	7033
bucket	dry	wet	0.27649570256471634	0.16300402348861098	0.04506991199535902	952
ice pack	complete	incomplete	0.27363046538084745	0.019639253150671717	0.005373897979350576	3960
scarf	long	short	0.26659586001187563	0.2235477557405829	0.0595969061953854	6677
scarf	long	small	0.26659586001187563	0.035422833752818406	0.009443580828390318	6677
scarf	long	stubbed	0.26659586001187563	0.003723832924151793	0.0009927584409547849	6677
quad	flat	steep	0.26404892560094595	0.2045964123681188	0.05402346286760985	6106
quad	flat	hilly	0.26404892560094595	0.019929223344661292	0.005262290012219104	6106
bird	unusual	commonplace	0.2493782434612513	0.004881399217993021	0.0012173147626162253	578
pocket	large	tiny	0.2310598734766245	0.1379745895974338	0.03188039121537224	5831
pocket	large	teensy	0.2310598734766245	0.00048125261855602735	0.0001111981691538499	5831
crow	there	away	0.18751624738797545	0.03361783165019005	0.006303889636364348	2114
olive	good	bad	0.1748963608406484	0.02990765788126737	0.0052307405247008	5221
olive	good	rotten	0.1748963608406484	0.004661585990106687	0.0008152944254154104	5221
olive	good	terrible	0.1748963608406484	0.000911266488401452	0.00015937719257745088	5221
bottle	clear	dark	0.17320180777460334	0.13417211594060066	0.023238853033855707	743
bottle	clear	black	0.17320180777460334	0.12453201925382018	0.021569170860583364	743
bottle	clear	brown	0.17320180777460334	0.04523156094364822	0.007834188123907015	743
