User ID,"",Word,Associative Bias,Alternative,p_Associative Bias_BERT_large,p_Alternative_BERT_large,AssociativeBiasSatisfied_BERT_large,"1) Please provide a context sentence that would determine the outcome of the statement ""The {{Word}} is [ {{Associative Bias}} / {{Alternative}} ]"".Note: The special pair of context words [ context_word_one / context_word_two ] in your context must be wrapped around by square brackets (""[ ]"") and separated by a forward slash (""/"").Your input must satisfy the requirements explained above (the special pair of words has to be exactly one word in length, mapped one-to-one to but not synonymous with [ {{Associative Bias}} / {{Alternative}} ]).For example:a. Given context sentence ""The jeans are [ new / old ].""                , the context sentence annotation can be: ""Ellie got the jeans from a [ department / thrift ] store.""b. Given context sentence ""The shark is [ aggressive / friendly ]."", the context sentence annotation can be: ""Jason [ touched / escaped ] the shark.""   ","2) Please provide the context word in your input above that would make the statement ""The {{Word}} is {{Associative Bias}}."" hold true.","3) Please provide the context word in your input above that would make the statement ""The {{Word}} is {{Alternative}}."" hold true."
FPMCK2P37RW2,406,minivan,expensive,inexpensive,8.323415368795395,0.5363133735954762,True,It cost Mary a [ little / lot ] of money to buy the minivan.,lot,little
CM3Q239CAYN3,2184,mongoose,prey,predatory,6.171783432364464,2.0102901384234433,True,The mongoose was [ scared / dismissive ] of all the other animals in its natural environment.,scared,dismissive
XH7FWCGRRXDJ,858,pine needle,long,short,13.0949467420578,1.854090578854084,True,Roger found a pine needle that was seven [ inches / centimeters ] long.,inches,centimeters
FPMCK2P37RW2,560,trunk,open,closed,4.464792460203171,2.268532477319241,True,After it rained all the luggage in Bill's trunk was [ wet / fine ].,wet,fine
XH7FWCGRRXDJ,1453,turkey,edible,molly,4.4072307646274576,0.01939875801326707,True,N/A,N/A,N/A
XH7FWCGRRXDJ,495,carousel,empty,full,1.6666222363710403,0.11066599981859326,True,Doreen got on the [ dismal / crowded ] carousel.,dismal,crowded
XXKCFJGVJDTX,2034,treadmill,stationary,active,4.662144184112549,0.049753609346225865,True,She stepped off the treadmill when it was [stopped/running].,stopped,running
HKXM7AJCMHJQ,2901,dumpster,empty,stuffed,1.6408817842602732,0.01833747373893857,True,The trash truck just [stopped/drove] by the dumpster.,stopped,drove
3MMFR6RXMZM2,2508,raft,full,light,1.558990590274334,0.5972224753350021,True,The raft was floating [low/high] in the water.,low,high
FPMCK2P37RW2,1911,soda,bitter,sweet,3.6071475595235833,1.139258500188589,True,The soda was made with plenty of [ sugar / acid ].,acid,sugar
XH7FWCGRRXDJ,414,papaya,large,small,1.9774002954363823,1.4406527392566204,True,Darla ate her papaya in one [ hour / minute ].,hour, minute
3MMFR6RXMZM2,2457,star fruit,edible,rotten,25.76576769351959,0.024632309214212,True,The star fruit was covered in [dew/mold].,dew,mold
3MMFR6RXMZM2,2932,iron,heavy,thin,1.648680679500103,0.17474633641541004,True,The iron shielding was [formidable/pitiful]. ,formidable,pitiful
XH7FWCGRRXDJ,1402,brush,thick,thin,3.695062175393105,1.358140166848898,True,Jenny made a [ wide / narrow ] line with her brush.,wide,narrow
J7YPEAJHPTM7,2691,ostrich,large,little,5.680416151881218,0.009404901356901972,True,The ostrich is an [ adult / baby ]. ,adult,baby
XXKCFJGVJDTX,2654,hand,strong,weak,0.6596795748919249,0.08971585775725542,True,Brandy was able to [crush/dent] the water bottle by squeezing it.,crush,dent
VNAQPVX4R36A,2748,plastic film,thin,thick,2.9064618051052094,0.903094746172428,True,The film is very [translucent / opaque],translucent,opaque
FPMCK2P37RW2,2785,radio,good,horrible,2.5505982339382167,0.02460808027535677,True,Emily really [liked / hated] the radio,liked,hated
FPMCK2P37RW2,361,pinwheel,vertical,horizontal,3.5077381879091263,1.2644354254007342,True,The pinwheel [ stood / fell ] in the strong wind.,stood,fell
3MMFR6RXMZM2,2542,mouse,intelligent,unintelligent,6.254957616329192,0.035098573425784714,True,The mouse was [fed/trapped] by the cheese in the mousetrap.,fed,trapped
HKXM7AJCMHJQ,2651,garlic,edible,unpalatable,25.421470403671265,0.06565881194546819,True,The garlic was cooked with [oil/dirt].,oil,dirt
XH7FWCGRRXDJ,1296,roulette wheel,endless,ending,2.6764793321490292,0.0005497699476109119,True,Manuel watched the [ broken / slowing ] computerized roulette wheel.,broken,slowing
3MMFR6RXMZM2,2545,cuckoo clock,ancient,new,3.380670771002769,0.03372365899849683,True,I got this cuckoo clock from my [grandmother/Amazon].,grandmother,Amazon
XH7FWCGRRXDJ,1283,stove,hot,cold,6.093449890613557,3.017981350421905,True,Betsy turned [ on / off ] the stove.,on,off
XH7FWCGRRXDJ,1458,tripod,portable,nailed,1.5776721760630608,0.05140414577908814,True,Rupert's picking up of the tripod was [ swift / obstructed ].,swift,obstructed
FWD4Z73KK6F6,1218,air mattress,portable,heavy,1.6607744619250298,0.1756851328536868,True,It was [ easy / backbreaking ] work to move the air mattress across the room.,easy,backbreaking
XH7FWCGRRXDJ,507,coral,large,small,2.314271591603756,2.2778034210205083,True,Jenny looked at the coral in the [ ocean / bracelet ].,ocean,bracelet
XXKCFJGVJDTX,1697,sling,long,broken,1.2640739791095257,0.4292360506951809,True,Jerry had to [wrap/replace] the sling.,wrap,replace
XXKCFJGVJDTX,2167,artichoke,edible,toxic,33.42218399047852,0.06484016194008291,True,I tried to use a [healthy/dangerous] artichoke.,healthy,dangerous
XH7FWCGRRXDJ,1438,pastry,edible,rotten,3.800360858440399,0.0050015503802569574,True,The pasty has been sitting on the stove for [ one / seventy ] hours.,one,seventy
XH7FWCGRRXDJ,1100,baby,dead,alive,3.3089794218540187,2.6738371700048447,True,Lyle's baby is [ buried / breathing ].,buried,breathing
HKXM7AJCMHJQ,1141,modem,wireless,wired,24.971649050712585,1.6308598220348358,True,Bill connected his mom's laptop with a [password/cable].,password,cable
3MMFR6RXMZM2,2891,swan,large,tiny,1.0939371772110462,0.0431329186540097,True,The swan was born five [years/months] ago.,years,months
FWD4Z73KK6F6,381,dial,empty,full,5.710472166538239,0.4919189028441906,True,Mary gasped when she saw that the dial was [ barren / stuffed ].,barren,stuffed
HKXM7AJCMHJQ,2446,exhaust pipe,vertical,angled,3.025735728442669,0.18830536864697933,True,Rob's exhaust pipe made [soft/loud] noises when he drove. ,soft,loud
3MMFR6RXMZM2,2442,wax,liquid,hardened,3.1038571149110794,0.2756804693490267,True,The wax felt [hot/cool] against my skin.,hot,cool
XH7FWCGRRXDJ,23,lens,clear,smudged,1.2821289710700512,0.01365561765851453,True,Ashley was [ visible / invisible ] to Laura while wearing her glasses.,visible,invisible
HKXM7AJCMHJQ,2281,pipe,long,small,1.9434811547398567,0.5056963302195072,True,Frank cut the pipe the length of the [car/shoe] for the repairs.,Car,Shoe 
C69D7VD39FKM,1394,plum,edible,leafy,7.674329727888107,0.042344260145910084,True,Tim had to sort through the basket of [ ripened / unconsumable ] plums at the market.,ripened,unconsumable
3MMFR6RXMZM2,2530,cardboard,blank,decorated,11.305427551269533,0.2312465803697705,True,The box was designed to be [cheap/impressive].,cheap,impressive
NFN2M74RPJ2Q,272,coyote,extinct,common,9.928820282220839,0.4153097048401833,True,Ralph spotted the [corpses / pack] of coyotes while walking in the national park.,corpses,pack
FPMCK2P37RW2,2334,pancake,edible,ruined,3.446118161082268,0.0020891608073725365,True,Kelly served the pancake topped with [ syrup / bleach ].,syrup,bleach
NFN2M74RPJ2Q,245,cinnamon,sweet,sour,1.5613497234880924,0.00638568526483141,True,The taste of the cinnamon made Andrew [smile / grimace].,smile,grimace
XH7FWCGRRXDJ,191,silverware,silver,platinum,15.722006559371948,0.10252509964630008,True,"Of the grey, metallic silverware at the shop, these were [ duller / shinier ].",duller,shinier
HKXM7AJCMHJQ,1233,parsley,poisonous,tasty,3.413037955760956,0.058153760619461536,True,Tommy ate the parsley realizing the parsley was [rotten/execellent].,rotten,execellent
3MMFR6RXMZM2,2907,slot,empty,stuffed,43.73140633106232,0.01778503210516646,True,"When I put the coin in the slot, it fell [in/out].",in,out
3MMFR6RXMZM2,2500,seafood,good,horrible,2.5621011853218083,0.0044076048652641475,True,The seafood was pulled from the ocean underneath a [pier/sewer].,pier,sewer
XH7FWCGRRXDJ,964,grasshopper,small,big,1.3831824995577335,0.049810338532552116,True,The grasshopper was [ real / enlarged ].,real,enlarged
FPMCK2P37RW2,307,corset,elastic,tight,25.36270618438721,0.23996420204639435,True,Mark felt [ comfortable / lightheaded ] in the corset.,comfortable,lightheaded
XH7FWCGRRXDJ,1143,macadamia,rare,common,1.7114656046032906,1.0088108479976654,True,Ashley's macadamia was observed by the [ biologists / mouse ].,biologists,mouse
3MMFR6RXMZM2,2940,pheasant,extinct,alive,4.813691601157188,0.043180937063880265,True,It's [impossible/easy] to find pheasants to hunt.,impossible,easy
XH7FWCGRRXDJ,224,dough,thick,slim,1.5408811159431934,0.007112931052688509,True,Maggie had a [ difficult / simple ] time working the dough.,difficult,simple
XH7FWCGRRXDJ,1687,soup,delicious,disgusting,19.22802478075027,0.11859758524224162,True,Robert lifted his soup to his nose and it smelled [ marvelous / stale ].,marvelous,stale
FPMCK2P37RW2,2296,exhaust pipe,straight,curved,9.207766503095627,0.6606623996049166,True,Mike set up the exhaust pipe so that it [ stops / bends ] at the corner.,stops,bends
XXKCFJGVJDTX,2155,chessboard,flat,irregular,3.2538820058107376,0.933913327753544,True,We played on a [smooth/crooked] chessboard.,smooth,crooked
7TVRDX6P4GTP,399,kale,edible,inedible,2.063361555337906,0.10844407370314002,True,The kale was covered in [ dressing / bugs ].,dressing,bugs
XXKCFJGVJDTX,1642,board,empty,overflowing,10.659554600715637,0.00713876579538919,True,I noticed that the board was [clear/covered].,clear,covered
XXKCFJGVJDTX,1469,sorbet,edible,rotten,6.111956760287285,0.010300381109118463,True,Jack said the sorbet was [fresh/spoiled].,fresh,spoiled
FPMCK2P37RW2,2488,bolt,open,locked,5.629496648907661,0.2965400228276849,True,The bolt did not [stop / help] Mike's passage through the door.,stop,help
XH7FWCGRRXDJ,1062,drumstick,musical,delicious,8.906426280736921,0.0017293206838076005,True,The drumstick was on his [ drum / plate ].,drum,plate
HKXM7AJCMHJQ,2322,surfboard,rigid,broken,9.142653644084929,0.00849520511110313,True,The mans board [bent/cracked] when he hit the wave.,bent,cracked
XXKCFJGVJDTX,2399,ping-pong table,circular,standard,2.4879265576601033,0.13579719234257934,True,I want to buy a [disk-shaped/rectangular] ping-pong table.,disk-shaped,rectangular
HKXM7AJCMHJQ,1880,flamingo,extinct,alive,18.617886304855347,0.0384420418413356,True,Jerry looked out at the lake and noticed the [blue/pink] colors of the background. ,Blue,Pink
HKXM7AJCMHJQ,2684,drill,over,incomplete,11.317376792430878,0.3832551883533597,True,The marching band took [long/little] time doing their drill.,long,little
FPMCK2P37RW2,2214,cabinet,empty,plentiful,3.959254920482636,0.02523035800550133,True,Jane looked in the cabinet and knew she should go shopping [now / later].,now,later
FPMCK2P37RW2,2805,snack,edible,unsavoury,2.3584052920341487,0.1062376075424254,True,Mike [loved / hated] the snack.,loved,hated
FPMCK2P37RW2,2305,hourglass,empty,full,18.18214356899261,0.2436249516904354,True,Bills hourglass could [ consistently / not ] tell time.,not,consistently
FPMCK2P37RW2,2176,stereo,available,missing,2.440697140991688,0.35948618315160275,True,Mike could not use the stereo because it was [off / missing],off,missing
FPMCK2P37RW2,294,totem pole,ceremonial,ordinary,3.3788561820983887,0.00014356330666487338,True,N/A,N/A,N/A
XXKCFJGVJDTX,1726,ladle,empty,full,3.0464503914117813,0.10864343494176863,True,Pour the soup [into/from] the ladle.,into,from
XXKCFJGVJDTX,1783,beer,bitter,sweet,4.4109512120485315,1.1608741246163845,True,Tom enjoys [tart/sugary] beer.,tart,sugary
XH7FWCGRRXDJ,1546,woman,pregnant,infertile,5.132021754980086,0.0033549982617842034,True,The woman [ celebrated / sobbed ] after reading her test.,celebrated,sobbed
XH7FWCGRRXDJ,2251,bookshelf,empty,filled,7.481928169727325,0.12155328877270223,True,The bookshelf Andrew had at home was [ underutilized / crowded ].,underutilized,crowded
XH7FWCGRRXDJ,2712,visor,transparent,dark,6.76741898059845,0.3571755951270461,True,Ron [ could / can't ] see through his visor.,could,can't
HKXM7AJCMHJQ,2699,bead,small,huge,1.5630036592483518,0.2428768435493112,True,The baker sold the bread for [two/ten] dollars according to size.,two,ten
XH7FWCGRRXDJ,1188,potpie,small,large,0.6744487676769495,0.3572563175112009,True,Terry made a potpie for a [ toddler / crowd ].,toddler,crowd
XH7FWCGRRXDJ,1347,shopping basket,empty,full,4.294997826218605,0.16471248818561435,True,Donald had [ purchased / added ] another hat in his order.,purchased,added
XH7FWCGRRXDJ,1321,diamond,hard,soft,2.4704016745090485,0.4148170817643404,True,The diamond [ cut / rolled ] against his skin.,cut,rolled
FPMCK2P37RW2,321,piggy bank,free,expensive,2.2624172270298004,0.6051148287951946,True,The piggy bank cost much [ more / less ] than Mike's savings.,less,more
FPMCK2P37RW2,1472,wrist,free,chained,6.525341421365737,0.03377899411134422,True,Mary used the key to [ lock / unlock ] the shackles on her wrist.,unlock,lock
NFN2M74RPJ2Q,234,sawhorse,extinct,alive,18.35234761238098,0.028417975408956412,True,Jane saw that the sawhorse was [rotten / moving].,rotten,moving
XH7FWCGRRXDJ,799,horn,long,short,1.2751061469316485,1.127411611378193,True,The horn is made for [ adults / children ]. ,adults,children
HKXM7AJCMHJQ,2485,candy cane,candy,fruit,73.1094241142273,0.3899276722222567,True,Bob's dad showed him how to make candy canse from [sugar/apples] for the holiday.,sugar,apples
XXKCFJGVJDTX,976,cage,open,closed,4.290395602583884,3.5084042698144917,True,The tiger was [freed/trapped] by the cage.,freed,trapped
XH7FWCGRRXDJ,1786,humvee,long,little,0.497054448351264,0.010921381908701731,True,Jeanette ran behind the [ enormous / toy ] humvee.,enormous,toy
FPMCK2P37RW2,2599,nail,sharp,dull,1.2719438411295414,0.0996931572444737,True,Bill pounded the nail in with [ease / difficulty],ease,difficulty
XH7FWCGRRXDJ,419,garbage,clean,dirty,3.3235110342502594,0.3095258492976427,True,Richard just [ washed / used ] his garbage can.,washed,used
FPMCK2P37RW2,2400,ping-pong table,circular,rectangular,2.4879265576601033,2.167646028101444,True,Bill's new ping-pong table was rather [ standard / unusual ],unusual,standard
XXKCFJGVJDTX,240,tick,there,away,0.9642908349633216,0.047203549183905125,True,I [found/lost] the tick.,found,lost
XH7FWCGRRXDJ,1159,pulpit,high,small,2.798817865550518,1.5632310882210732,True,The man at the pulpit is [ above / below ] his audience.,above,below
XH7FWCGRRXDJ,442,cape,long,tiny,1.6672959551215172,0.0869022507686168,True,Kayla's cape was [ narrow / small ].,narrow,small
XH7FWCGRRXDJ,506,magnifier,portable,stuck,1.0600165463984013,0.0010975779332511593,True,The magnifier was [ thrown / immobile ].,thrown,immobile
XXKCFJGVJDTX,214,sheet,empty,filled,2.3161316290497784,0.026896526105701923,True,The sheet in the notebook is [blank/used].,blank,used
FPMCK2P37RW2,1936,ice,cold,hot,2.0343638956546783,0.04808950470760465,True,Bill dropped the ice into his [ coffee / soda ].,soda,coffee
XH7FWCGRRXDJ,1134,lemonade,sweet,sour,4.667849838733673,0.09115847060456872,True,Jacob's lemonade has too much [ sugar / lemon ].,sugar,lemon
XH7FWCGRRXDJ,696,leg,dead,healthy,0.5345920566469431,0.16203583218157291,True,Megan's leg has [ worms / movement ].,worms,movement
FPMCK2P37RW2,1288,slide,easy,hard,1.9229788333177569,0.6311924662441015,True,It took mike [ no / much ] time to master the slide.,no,much
XH7FWCGRRXDJ,536,compass,true,inaccurate,1.3758555054664612,0.003164770532748662,True,Jill's compass is [ working / broken ].,working,broken
FWD4Z73KK6F6,142,crab,prey,aggressive,2.1965311840176582,0.0728628016076982,True,The crab was [ hiding / stalking ] in the grass.,hiding,stalking
XH7FWCGRRXDJ,792,truck,empty,full,1.8269916996359823,0.6221817806363106,True,Donna and her husband [ unloaded / packed ] the truck.,unloaded,packed
FPMCK2P37RW2,2138,water cooler,portable,heavy,2.3477574810385704,0.11369676794856788,True,The water cooler was already fitted to the water [main / truck].,truck,main
FPMCK2P37RW2,1811,carrot,edible,inedible,9.703026711940764,0.02003936388064176,True,Susan found a carrot that was especially [ tasty / radioactive ].,tasty,radioactive
XXKCFJGVJDTX,2170,pecan,edible,inedible,27.246925234794613,0.0434070621849969,True,The pecan on the floor is [safe/ruined].,safe,ruined
FPMCK2P37RW2,2788,brooch,gold,silver,4.328732565045357,1.5960611402988434,True,The brooch was a shiny [yellow / white] metal.,yellow,white
HKXM7AJCMHJQ,1740,porcupine,extinct,present,4.840357974171639,0.0013887133718526454,True,The  porcupine was seen in the [area/Forrest] lately. ,Forrest ,Area
QHKQ32WVQEGN,2708,grate,large,tiny,0.907774455845356,0.02097906544804573,True,The [cow/cat] could fit inside the grate.,cow,cat
HKXM7AJCMHJQ,2820,sardine,edible,inedible,20.685823261737823,0.03791545459534973,True,The expiration date on the sardine can is [dated/outdated].,dated,outdated
3MMFR6RXMZM2,2501,popcorn,hot,cold,2.2546557709574704,1.9264854490756989,True,The popcorn kernels were [fluffy/sealed].,fluffy,sealed
HKXM7AJCMHJQ,2247,mailbox,empty,full,10.821247845888138,0.7383335381746292,True,The postman [took/placed] the mail in the mailbox.,took,placed
J7YPEAJHPTM7,2700,bead,small,gigantic,1.5630036592483518,0.03365121374372393,True,The bead fit in Jack's [ hand / backpack ].,hand,backpack
XH7FWCGRRXDJ,120,keg,empty,full,12.79696375131607,0.6895157042890787,True,Gretchen [ discarded / opened ] the keg.,discarded,opened
XH7FWCGRRXDJ,438,grapevine,important,unimportant,5.470075458288194,0.008000443631317465,True,Jean's grapevine was [ sentimental / unnoticed ].,sentimental,unnoticed
FWD4Z73KK6F6,58,car door,open,sealed,21.3682621717453,0.32303445041179657,True,Kathy left the car door [ ajar / locked ] for the night.,ajar,locked
FPMCK2P37RW2,2333,doll,human,inhuman,1.2862940318882463,0.018708159041125327,True,Susan's doll was a [ princess / dragon ],princess,dragon
HKXM7AJCMHJQ,2870,chihuahua,indigenous,imported,3.7246577441692352,0.0009038466487254483,True,Mark realized his chihuahua came from [Mexico/UK] as he lived in the US',Mexico,UK
XXKCFJGVJDTX,2080,washcloth,clean,wet,11.551542580127714,3.7903781980276112,True,She used a [new/damp] washcloth for cleaning.,new,damp
FPMCK2P37RW2,2799,chair,empty,occupied,4.645558819174767,0.07146919961087406,True,Someone is sitting [in / near] the chair,near,in
XXKCFJGVJDTX,2064,bin,open,closed,1.858588308095932,0.9179050102829932,True,The lid to the bin was [removed/attached].,removed,attached
FWD4Z73KK6F6,39,denture,straight,curved,3.4586936235427856,1.1650153435766697,True,The dentist said that he made the patient's denture [ even / bent ] in order to fit the patient's teeth.,even,bent
XXKCFJGVJDTX,1516,container,empty,full,17.285917699337006,0.7256017532199621,True,I poured the water [into/from] the container.,into,from
FPMCK2P37RW2,993,blowfish,edible,unpalatable,3.891325742006302,0.031410553492605686,True,Mike [ greedily / nervously ] ate the blowfish sushi.,greedily,nervously
FWD4Z73KK6F6,1609,pie,cold,warm,1.936441846191883,0.5327368620783091,True,My fingers got [ chilled / scalded ] while handling the pie.,chilled,scalded
HKXM7AJCMHJQ,2856,foam,transparent,cloudy,8.093792200088501,0.07778465515002607,True,Mark had a foam gun that [allowed/blcoked] people taking pictures. ,allowed,blcoked
7TVRDX6P4GTP,1333,cactus,small,huge,1.4191878959536552,0.17838815692812204,True,The car is [ taller / shorter] than the cactus.,taller,shorter
XH7FWCGRRXDJ,384,parking meter,free,expensive,20.465008914470676,1.421455666422844,True,Sarah was [ relieved / irritated ] by the price of the parking meter.,relieved,irritated
FPMCK2P37RW2,1901,surfboard,portable,stuck,13.0727618932724,0.0002678995542737539,True,Mike's surfboard was [ resting / embedded ] on the rock.,resting,embedded
FPMCK2P37RW2,1106,omelet,simple,complex,0.35087550058960915,0.2575785154476762,True,The omelet included [ three / twenty ] different ingredients.,three,twenty
QHKQ32WVQEGN,2780,dish,edible,inedible,2.8273858129978184,0.2072077011689544,True,Ben's meal was made by a [chef/child].,chef,child
XH7FWCGRRXDJ,773,hotdog,hot,frozen,5.134021118283271,0.030243050423450768,True,Lola [ ate / stored ] the hot dogs.,ate,stored
XH7FWCGRRXDJ,368,payphone,portable,fixed,2.587108500301838,0.030374588095583018,True,Richard decided the payphone was [ effortless / hard ] to transport.,effortless,hard
FPMCK2P37RW2,2174,cup,empty,overflowing,21.367202699184414,0.0151043786900118,True,Bill tried to drink from the cup and was left [ thirsty / wet ].,thirsty,wet
3MMFR6RXMZM2,2245,hairpin,straight,bent,1.3911720365285871,0.2672462956979871,True,The hairpin was used to manipulate a [hairstyle/lock].,hairstyle,lock
XH7FWCGRRXDJ,1607,creme brulee,common,uncommon,1.763588935136795,0.12748443987220526,True,Rudyard's creme brulee was [ discarded / exalted ].,discarded,exalted
XH7FWCGRRXDJ,1041,cummerbund,long,small,0.5120096728205681,0.31044045463204384,True,The [ man / child ] tied the cummerbund around their waist.,man,child
3MMFR6RXMZM2,2462,globe,round,flat,2.9751641675829887,1.8134873360395432,True,The globe was a [sculpture/drawing].,sculpture,drawing
NFN2M74RPJ2Q,246,cinnamon,sweet,bitter,1.5613497234880924,0.30445074662566185,True,"To James, the cinnamon tasted [lovely / horrible]",lovely,horrible
FPMCK2P37RW2,1097,spear,long,short,2.8332417830824848,2.042740397155285,True,The spear stood at all as a [ man / dog ].,man,dog
XH7FWCGRRXDJ,98,cape,large,small,2.1493852138519287,0.9502037428319454,True,Meredith made a cape for a [ giant / bird ].,giant,bird
3MMFR6RXMZM2,2502,tennis ball,round,square,7.895205914974213,0.24664578959345815,True,The tennis ball was [regulation/novelty].,regulation,novelty
XH7FWCGRRXDJ,1370,cream cheese,popular,unpopular,3.643380850553513,0.06672092713415623,True,The cashier said this kind of cream cheese was [ hard / easy ] to keep in stock.,hard,easy
FPMCK2P37RW2,1154,ladybug,small,large,1.1106124147772791,0.9283355437219144,True,Sarah though the ladybug was the size of a small [ ant / dog ].,ant,dog
HKXM7AJCMHJQ,2704,groundhog,edible,consumable,4.106950759887694,0.09776372462511064,True,Billy ran over the groundhog [taking/cooking] it from the side of the road.,taking,cooking
HKXM7AJCMHJQ,2883,popsicle,edible,nutritious,3.610759600996971,0.1266669249162078,True,Mary made popsicles out of [juice/vitamins].,juice,vitamins
XH7FWCGRRXDJ,1249,bracket,empty,full,48.744070529937744,0.3989368211477995,True,There was [ nobody / Fred ] in the bracket.,nobody,Fred
XH7FWCGRRXDJ,1073,mirror,empty,full,12.072011083364488,0.2187890931963921,True,N/A,N/A,N/A
FPMCK2P37RW2,701,exhaust pipe,cylindrical,square,7.402847707271576,0.3967626020312309,True,Everyone commented on how [ unusual / ordinary ] the exhaust on Mike's truck looked.,ordinary,unusual
XH7FWCGRRXDJ,1640,board,empty,full,10.659554600715637,2.6159482076764107,True,"In the classroom, the students had [ erased / colored ] the board.",erased,colored
XH7FWCGRRXDJ,326,soy sauce,edible,inedible,2.827050350606441,0.3915386740118265,True,Kristen's soy sauce is [ new / stale ].,new,stale
XH7FWCGRRXDJ,1387,aquarium,large,inconsequential,2.2611657157540317,0.015196754247881472,True,Johnathon took his niece to the aquarium and it was [ amazing / disappointing ].,amazing,disappointing
FPMCK2P37RW2,2210,butter,edible,indigestible,2.0353419706225395,0.10745646432042122,True,The butter on the table was [decorative / fresh].,fresh,decorative
XH7FWCGRRXDJ,170,creme brulee,edible,inedible,9.422529488801958,0.15929605579003692,True,Jimmy was [ thrilled / devastated ] by the results of his creme brulee.,thrilled,devastated
XH7FWCGRRXDJ,1655,scrambled egg,edible,inedible,7.179676741361617,0.05780349019914865,True,Robert's beautiful scrambled egg in the pan was [ cooked / dropped ].,cooked,dropped
XH7FWCGRRXDJ,1361,snowsuit,optional,required,7.137428969144821,0.13004409847781062,True,"At the ski lodge, a snowsuit is [ recommended / mandatory ].",recommended,mandatory
XXKCFJGVJDTX,1466,coffin,open,closed,10.61011403799057,4.831163585186005,True,The inside of the coffin was [visible/hidden].,visible,hidden
XH7FWCGRRXDJ,194,sushi,simple,crazy,0.5509942770004272,0.005498087193700485,True,Richard was [ unsurprised / entranced ] by the sushi.,unsurprised,entranced
HKXM7AJCMHJQ,2254,rattlesnake,edible,harmful,3.169965371489525,0.004081998849869707,True,Tim caught the rattlesnake for [dinner/avoidance],dinner,avoidance
3MMFR6RXMZM2,2942,car seat,comfortable,uncomfortable,2.2682128474116325,0.3693254897370935,True,The seat had [ample/minimal] padding.,ample,minimal
FWD4Z73KK6F6,371,tortilla,edible,rotten,4.705066978931427,0.002851425961125642,True,Julie made a [ smiley / horrified ] face when she saw the tortilla.,smiley,horrified
XH7FWCGRRXDJ,383,dial,empty,filled,5.710472166538239,0.04850483674090356,True,N/A,N/A,N/A
XXKCFJGVJDTX,1993,nose,long,short,7.132263481616974,2.3227259516716003,True,Clair has a particularly [prominent/stubby] nose.,prominent,stubby
3MMFR6RXMZM2,2920,license plate,unique,common,3.0607929453253746,0.020771380513906482,True,Jerry's license plate was his [name/father's].,name,father's
XXKCFJGVJDTX,1805,golf cart,portable,immobile,2.605335041880608,0.020310067338868976,True,The golf cart we tried was [moveable/affixed].,moveable,affixed
XH7FWCGRRXDJ,1440,pastry,edible,poisonous,3.800360858440399,0.00943994164117612,True,The [ loving / murderous ] chef made the pastry for the king.,loving,murderous
XH7FWCGRRXDJ,744,cinnamon,edible,inedible,4.365033656358719,0.2356981858611107,True,Joanna learned that the cinnamon in her hand was [ genuine / dirt ].,genuine,dirt
XH7FWCGRRXDJ,752,bean,edible,inedible,24.4496688246727,0.035598454996943474,True,The bean in Jack's hand was [ cooked / expired ].,cooked,expired
XH7FWCGRRXDJ,1526,bun,edible,rotted,4.6095095574855804,0.060344504890963435,True,Andy reached into the bag and pulled out a bun with [ seeds / mold ].,seeds,mold
XH7FWCGRRXDJ,87,raisin,edible,inedible,4.918842017650603,0.08201404707506299,True,The raisins are three [ months / years ] old.,months,years
FPMCK2P37RW2,1535,jelly bean,edible,inedible,18.745756149291992,0.0651656067930162,True,Mike was [ enticed / disgusted ] by the prospect of eating the jelly bean.,enticed,disgusted.
XXKCFJGVJDTX,1479,orange rind,edible,sour,27.41486728191376,0.0438698276411742,True,I [swallowed/spit] the orange rind.,swallowed,spit
FPMCK2P37RW2,2443,beehive,small,huge,0.88348388671875,0.14771708520129326,True,The beehive weighted down one side of the [twig / roof],twig,roof
XH7FWCGRRXDJ,698,cream,perfect,spoiled,1.6854856163263319,0.0416204595239833,True,Hugo opened the carton of cream and was [ happy / disappointed ].,happy,disappointed
XXKCFJGVJDTX,2791,exhaust pipe,hollow,filled,8.308391273021696,0.06952889380045235,True,You will be able to see [light/sludge] when you look inside the exhaust pipe.,light,sludge
XH7FWCGRRXDJ,186,silicone,stable,unstable,2.9524190351367,1.5915492549538612,True,The scientist said the the silicone was [ ready / unprepared ].,ready,unprepared
FWD4Z73KK6F6,136,chin,swollen,healed,2.9861943796277046,0.027775150374509398,True,"After a hard fall, Mike looked in the mirror and saw that his chin looked [ bruised / normal ].",bruised,normal
VNAQPVX4R36A,2031,tadpole,aquatic,landlocked,8.196139335632324,0.09764440474100412,True,A tadpole is only able to [swim / walk],swim,walk
HKXM7AJCMHJQ,1857,go-kart,stationary,leaving,0.297158258035779,9.667346603237092e-05,True,Jimmy daw the go kart and was nervous about [waiting/driving] later in the day.,Waiting,Driving
C69D7VD39FKM,992,blowfish,edible,inedible,3.891325742006302,0.031410553492605686,True,"In the sea, blowfish are [ nutritious / hazardous ] to certain types of other fish. ",nutritious,hazardous
XH7FWCGRRXDJ,666,stair,high,low,0.9256191551685332,0.434933602809906,True,The top of the stairs are [ taller / shorter ] than Carl.,taller,shorter
XXKCFJGVJDTX,1003,cornbread,edible,inedible,15.096551179885864,0.07750377408228815,True,I found some [viable/unconsumable] cornbread.,viable,unconsumable
