User ID,Word,generic_outcome,exception_outcome,p_generic_outcome,p_exception_outcome,p_joint_outcome,id,nl_sentence,generic_context,exception_context,feedback,nl_sentence_masked
FWD4Z73KK6F6,shower,warm,freezing,7.0543721318244925,0.2611961448565125,1.8425748052157749,6941,The woman turned on the shower and was surprised that the water was [mild/chilling].,mild,chilling,,The woman turned on the shower and was surprised that the water was [MASK].
FWD4Z73KK6F6,fishing pole,removed,there,4.1984923183918,0.4632635973393917,1.945008654819988,2864,Mark pointed in the corner and said that the fishing pole was [gone/here].,gone,here,,Mark pointed in the corner and said that the fishing pole was [MASK].
FWD4Z73KK6F6,wine cooler,open,closed,13.898472487926485,3.427838906645775,47.6417247370603,8870,The teenager saw that the wine cooler was [ajar/shut].,ajar,shut,,The teenager saw that the wine cooler was [MASK].
FXAG33X37DRG,milk,sweet,sour,3.071063570678234,0.6525772623717785,2.004106257522901,4845,Anne uses [fresh/fermented] milk in her recipes.,fresh,fermented,,Anne uses [MASK] milk in her recipes.
FWD4Z73KK6F6,cheesecake,delicious,disgusting,11.080900579690931,0.2421968616545201,2.683759344706896,1422,The boy told his mother that he thought the cheesecake was [yummy/awful].,yummy,awful,,The boy told his mother that he thought the cheesecake was [MASK].
3MMFR6RXMZM2,honeycomb,uniform,scrambled,2.380949631333351,0.010210344771621749,0.024310316619779213,3789,The cells of the honeycomb were [symmetrical/disconnected].,symmetrical,disconnected,,The cells of the honeycomb were [MASK].
9KNVR6X2DWC4,mussel,edible,indigestible,14.744839072227476,0.0019540124412742443,0.028811598991719083,5048,Jake said the mussel he'd received was [tasty/repulsive].,tasty,repulsive,,Jake said the mussel he'd received was [MASK].
QHKQ32WVQEGN,peppermint,sweet,sour,7.058379054069519,0.1331545296125114,0.93985514277143,5546,The child had a peppermint that was [delicious/unappetizing].,delicious,unappetizing,,The child had a peppermint that was [MASK].
FWD4Z73KK6F6,glue,dry,wet,2.759079448878765,0.6263770628720522,1.7282240814193213,3289,The glue was [solid/running].,solid,running,,The glue was [MASK].
FWD4Z73KK6F6,flip-flop,empty,used,4.863753169775008,2.7105970308184624,13.183674900626023,2916,Paul saw that the flip-flop was [unoccupied/full].,unoccupied,full,,Paul saw that the flip-flop was [MASK].
FWD4Z73KK6F6,inkwell,empty,full,3.28826941549778,0.5236682947725058,1.7219624375663063,4012,The printer wouldn't print so the man check the inkwell and discovered that it was [barren/overflowing].,barren,overflowing,,The printer wouldn't print so the man check the inkwell and discovered that it was [MASK].
3MMFR6RXMZM2,wick,dry,wet,2.36554779112339,0.10789134539663793,0.2552221337843476,8820,"When I held the match to the wick, it produced [flame/steam].",flame,steam,,"When I held the match to the wick, it produced [MASK]."
FWD4Z73KK6F6,wooden leg,removed,attached,6.088675558567048,0.1993321580812335,1.2136688389456296,8933,The wooden leg of the table is [missing/secure].,missing,secure,,The wooden leg of the table is [MASK].
FWD4Z73KK6F6,lego,new,used,4.878954961895944,1.8757076933979988,9.151493357770562,4416,Paul said that this was a [pristine/recycled] lego.,pristine,recycled,,Paul said that this was a [MASK] lego.
9KNVR6X2DWC4,chessboard,empty,full,2.5423334911465645,1.0480058379471302,2.664380340730108,1444,Mike's chessboard had a [missing/complete] set of pieces.,missing,complete,,Mike's chessboard had a [MASK] set of pieces.
FWD4Z73KK6F6,music box,empty,filled,10.571977496147156,0.09650980355218053,1.0202994713112354,5040,The boy's music box was [devoid/packed] with coins.,devoid,packed,,The boy's music box was [MASK] with coins.
3MMFR6RXMZM2,telescope,functional,bent,2.448623068630696,0.025031119002960626,0.061291775424289575,7937,The telescope's silhouette resembled a [spear/boomerang].,spear,boomerang,,The telescope's silhouette resembled a [MASK].
QHKQ32WVQEGN,outlet,open,blocked,6.749377399682999,0.7296133320778608,4.924435734033722,5266,The laptop was plugged into the [functional/broken] outlet.,functional,broken,,The laptop was plugged into the [MASK] outlet.
FWD4Z73KK6F6,peppermint,sweet,spicy,7.058379054069519,0.1485877437517047,1.0487886181884811,5546,The boy told his mother that the peppermint tasted [sugarly/zesty].,sugarly,zesty,,The boy told his mother that the peppermint tasted [MASK].
PTQGWRFHYJTJ,waterwheel,functional,broken,2.214350365102291,0.09083754266612233,0.2011461457677229,8696,The waterwheel turned in a [smooth/halting] manner.,smooth,halting,,The waterwheel turned in a [MASK] manner.
FWD4Z73KK6F6,handlebar,rounded,flat,2.975749038159848,1.6994157806038857,5.057034874565679,3625,The boy's bike handlebar was [curved/level].,curved,level,,The boy's bike handlebar was [MASK].
3MMFR6RXMZM2,towel rack,empty,filled,39.08245861530304,0.09881644509732723,3.8619896260276567,8210,The surface of the towel rack was [exposed/buried].,exposed,buried,,The surface of the towel rack was [MASK].
FWD4Z73KK6F6,file,empty,full,8.306939154863358,0.5572663620114326,4.629177762281028,2752,The man saw that his disclipinary file was [barren/packed].,barren,packed,,The man saw that his disclipinary file was [MASK].
FWD4Z73KK6F6,sand,fine,clumpy,3.7406910210847855,0.0010200097676715814,0.0038155413793478634,6556,The sand easily [fell/sealed] through Mike's fingers.,fell,sealed,,The sand easily [MASK] through Mike's fingers.
FWD4Z73KK6F6,wheelchair,available,occupied,12.911802530288696,0.15135392313823104,1.9542519677453325,8792,The man saw that the wheelchair was [unoccupied/used].,unoccupied,used,,The man saw that the wheelchair was [MASK].
FWD4Z73KK6F6,drink,hot,lukewarm,4.578809440135956,0.0031577033951180056,0.014458522114715685,2466,Mary warned us that the tea is [scalding/mild].,scalding,mild,,Mary warned us that the tea is [MASK].
FWD4Z73KK6F6,battery,empty,full,3.123216889798641,0.8870613761246204,2.77048507220044,441,The man lifted up the hood of his car to discover that his battery was [dead/juiced].,dead,juiced,,The man lifted up the hood of his car to discover that his battery was [MASK].
FWD4Z73KK6F6,limousine,ready,unprepared,2.9397906735539436,0.00035670150282385293,0.0010486277512442386,4513,The driver said that the limousine is [waiting/late].,waiting,late,,The driver said that the limousine is [MASK].
3MMFR6RXMZM2,rhubarb,smooth,rough,2.5185585021972656,0.0397740921471268,0.1001733779443237,6322,The rhubarb's skin felt like a cow's [udder/tongue].,udder,tongue,,The rhubarb's skin felt like a cow's [MASK].
FWD4Z73KK6F6,radio,working,trashed,2.8144601732492447,0.0002510187869120273,0.0007064823785012395,6163,The radio had [survived/broken] during the earthquake.,survived,broken,,The radio had [MASK] during the earthquake.
FWD4Z73KK6F6,file,empty,filled,8.306939154863358,0.04688772314693779,0.3894934632916905,2752,The man checked his file and saw that it was [blank/packed].,blank,packed,,The man checked his file and saw that it was [MASK].
9KNVR6X2DWC4,gargoyle,female,male,14.364683628082275,10.466328263282776,150.34549424971286,3151,The gargoyle in Jeff's yard has [feminine/masculine] features.,feminine,masculine,,The gargoyle in Jeff's yard has [MASK] features.
9KNVR6X2DWC4,plaster cast,complete,wet,2.57926844060421,0.003575109076336957,0.00922116601231358,5781,Carl said his plaster cast felt [dry/slimy] to the touch.,dry,slimy,,Carl said his plaster cast felt [MASK] to the touch.
FWD4Z73KK6F6,dog,dead,barking,9.010810405015944,0.3925247583538294,3.5369661768010547,2330,The dog was [rotting/howling] in the middle of the street.,rotting,howling,,The dog was [MASK] in the middle of the street.
FWD4Z73KK6F6,juice,cold,scalding,3.7870578467845917,0.003087047298322432,0.011690826694507142,4142,Mary put the [iced/hot] tea on the counter.,iced,hot,,Mary put the [MASK] tea on the counter.
QHKQ32WVQEGN,rim,circular,pointy,5.203130468726158,0.00011785733704527956,0.0006132271013432223,6353,The ball flew through the [round/triangular] rim.,round,triangular,,The ball flew through the [MASK] rim.
FWD4Z73KK6F6,peppermint,sweet,rotten,7.058379054069519,0.026930615422315896,0.19008649181007609,5546,Ann told her friend that the peppermint was [sugarly/awful].,sugarly,awful,,Ann told her friend that the peppermint was [MASK].
FWD4Z73KK6F6,acorn,edible,stale,7.026652246713637,0.006391731585608795,0.04491247510640856,17,The ranger told us that the acorn was [safe/rotten].,safe,rotten,,The ranger told us that the acorn was [MASK].
FWD4Z73KK6F6,stool,empty,covered,21.245178580284122,0.4073588643223047,8.654411818789095,7584,One stool in the bar was [vacant/protected].,vacant,protected,,One stool in the bar was [MASK].
FXAG33X37DRG,mold,empty,broken,3.206314146518708,0.5137879401445389,1.6473655407961418,4889,The supervisor reported that the mold is [available/unusable].,available,unusable,,The supervisor reported that the mold is [MASK].
PTQGWRFHYJTJ,diskette,plastic,steel,2.8446923941373825,0.13378396397456527,0.3805742247759954,2321,The diskette is [flimsy/strong].,flimsy,strong,,The diskette is [MASK].
TRZKH4HK4646,telescope,functional,crushed,2.448623068630696,0.0010145417945750523,0.002484230442286457,7937,Timmy [polished/smashed] the telescope.,polished,smashed,,Timmy [MASK] the telescope.
FWD4Z73KK6F6,toad,female,masculine,9.595237672328947,0.006974046118557453,0.06691763004534194,8066,The boy said that the toad looks like a [woman/man].,woman,man,,The boy said that the toad looks like a [MASK].
FWD4Z73KK6F6,deer,dead,snorting,3.82743701338768,0.004746948616229929,0.01816864683440786,2239,Mike saw the deer [rotting/hissing] in the field.,rotting,hissing,,Mike saw the deer [MASK] in the field.
FWD4Z73KK6F6,skateboard,free,costly,3.24210487306118,0.004551029996946454,0.014754916530547706,7028,The mother explained to her son that the skateboard was [costfree/expensive].,costfree,expensive,,The mother explained to her son that the skateboard was [MASK].
FWD4Z73KK6F6,skunk,dead,living,5.609793588519096,0.02839079243130982,0.15926648535413832,7077,The boy pointed to the [decaying/walking] skunk on the road.,decaying,walking,,The boy pointed to the [MASK] skunk on the road.
9KNVR6X2DWC4,donkey,dead,alive,12.101701647043226,0.6823023781180382,8.257019813052572,2366,Mark seen the donkey [decomposing/running] in the field.,decomposing,running,,Mark seen the donkey [MASK] in the field.
3MMFR6RXMZM2,waterwheel,functional,defective,2.214350365102291,0.13659166870638728,0.30246181146991985,8696,The waterwheel was slowly [turning/rotting].,turning,rotting,,The waterwheel was slowly [MASK].
PTQGWRFHYJTJ,wand,empty,charged,3.4309487789869313,0.1985402312129736,0.6811813638599351,8604,Harry Potter [exhausted/refilled] all of his wand's magic energy.,exhausted,refilled,,Harry Potter [MASK] all of his wand's magic energy.
FWD4Z73KK6F6,gum,edible,inedible,6.560021638870237,0.004071079092682339,0.026706366941548355,3492,The man told the child that the gum was [safe/toxic].,safe,toxic,,The man told the child that the gum was [MASK].
4YNXDR4CKEZM,shortbread,baked,raw,2.331286482512952,0.07318686111830175,0.1706195400226496,6921,The shortbread is in the [tin/bowl].,tin,bowl,,The shortbread is in the [MASK].
FWD4Z73KK6F6,stool,empty,used,21.245178580284122,0.6074800621718168,12.906022404802348,7584,The man went over to the [vacant/occupied] bar stool.,vacant,occupied,,The man went over to the [MASK] bar stool.
FWD4Z73KK6F6,lego,new,old,4.878954961895944,0.20382374059408906,0.9944468505237224,4416,The lego was in [mint/tolerable] condition.,mint,tolerable,,The lego was in [MASK] condition.
PTQGWRFHYJTJ,diskette,plastic,metal,2.8446923941373825,0.4730341956019402,1.345636778395734,2321,The diskette was [not/indeed] made of aluminum.,not,indeed,,The diskette was [MASK] made of aluminum.
FWD4Z73KK6F6,vending machine,open,close,11.490733176469805,0.1429388765245676,1.6424724906881698,8497,The thief saw that the vending machine was [ajar/shut].,ajar,shut,,The thief saw that the vending machine was [MASK].
FWD4Z73KK6F6,soap,good,contaminated,4.157999902963638,0.02921478298958392,0.12147506483579368,7228,Alice said that the soap smelled [flowerly/moldy].,flowerly,moldy,,Alice said that the soap smelled [MASK].
FWD4Z73KK6F6,bedpan,open,shut,2.6105448603630066,0.029849371640011668,0.07792312371989775,494,The elderly woman had left her bedpan [ajar/closed].,ajar,closed,,The elderly woman had left her bedpan [MASK].
FWD4Z73KK6F6,lamppost,intact,down,3.791074082255364,0.15392386121675372,0.5835367608995066,4318,The lamppost was [undisturbed/broken] during the robbery.,undisturbed,broken,,The lamppost was [MASK] during the robbery.
FWD4Z73KK6F6,gate,closed,open,30.396264791488647,6.399458646774293,194.51963954953305,3178,The entrance gate was [locked/ajar].,locked,ajar,,The entrance gate was [MASK].
FWD4Z73KK6F6,penholder,open,closed,3.2128512859344482,2.6350945234298706,8.46616682816048,5518,The man saw that the penholder was [ajar/shut].,ajar,shut,,The man saw that the penholder was [MASK].
9KNVR6X2DWC4,sorbet,smooth,jagged,3.389666974544525,0.001334709577349713,0.0045242209749506036,7297,The sorbet at the restaurant felt [silky/sharp] in Johns mouth.,silky,sharp,,The sorbet at the restaurant felt [MASK] in Johns mouth.
9KNVR6X2DWC4,pantyhose,smooth,rugged,2.7914619073271747,0.0014813871530350298,0.004135235807701137,5363,Kim noticed the pantyhose felt [silky/rough] on her skin.,silky,rough,,Kim noticed the pantyhose felt [MASK] on her skin.
FWD4Z73KK6F6,rice,dry,mouldy,6.305524706840515,0.017392809968441725,0.1096707929773913,6331,The rice that John stored was [parched/green].,parched,green,,The rice that John stored was [MASK].
3MMFR6RXMZM2,container,empty,packed,32.360675930976875,0.052897725254297256,1.7118061444401649,1872,James had just [started/finished] with packing his dishes into the container.,started,finished,,James had just [MASK] with packing his dishes into the container.
TRZKH4HK4646,beard,short,long,2.569686435163021,1.4870488084852695,3.8212491515899294,475,Mark had trimmed his beard last [week/month].,week,month,,Mark had trimmed his beard last [MASK].
FWD4Z73KK6F6,donut,hot,stale,2.639062702655792,0.4910739604383707,1.29597497323837,2374,The donut was [scalding/expired].,scalding,expired,,The donut was [MASK].
FWD4Z73KK6F6,ski lift,closed,operating,24.526822566986084,0.04030285053886473,0.9885008641104948,7047,The guard wandered over to the [locked/working] ski lift,locked,working,,The guard wandered over to the [MASK] ski lift
FWD4Z73KK6F6,pill,safe,risky,3.0589815229177475,0.021944123727735132,0.06712666901976268,5668,The mother told her daughter that the pill was [good/toxic].,good,toxic,,The mother told her daughter that the pill was [MASK].
VNAQPVX4R36A,cheese,sweet,salty,3.4121595323085785,0.4766678437590599,1.6264667268274524,1417,The cheese was sprinkled with [sugar/salt].,sugar,salt,,The cheese was sprinkled with [MASK].
FWD4Z73KK6F6,desk,clean,cluttered,3.407924994826317,2.0208669582189028e-05,6.886963018132828e-05,2255,The papers were stacked [neatly/haphazardly] on the desk.,neatly,haphazardly,,The papers were stacked [MASK] on the desk.
3MMFR6RXMZM2,shortbread,baked,uncooked,2.331286482512952,0.010945230314973742,0.025516467481289263,6921,"When Melissa poked the top of the shortbread, it felt [hard/moist].",hard,moist,,"When Melissa poked the top of the shortbread, it felt [MASK]."
FWD4Z73KK6F6,torso,naked,covered,4.448029771447182,0.39054681546986103,1.7371638623538304,8165,The statue in the store was [nude/clothed].,nude,clothed,,The statue in the store was [MASK].
6CWGWGGFQQZA,mashed potato,served,undone,2.3115964606404305,8.648985954096133e-05,0.00019992965319617418,4739,The chef with the mashed potato [plated/reheated] it.,plated,reheated,,The chef with the mashed potato [MASK] it.
FWD4Z73KK6F6,hula hoop,used,pristine,4.564591124653816,0.0028612612368306145,0.013060487646953023,3917,The hula hoop was [scuffed/sealed].,scuffed,sealed,,The hula hoop was [MASK].
HKXM7AJCMHJQ,contact lens,adjustable,unlovable,4.419761151075363,0.009693780884845179,0.04284419616187568,1868,Mark [moved/hates] the contact lens.,moved,hates,,Mark [MASK] the contact lens.
4YNXDR4CKEZM,brush,soft,rough,2.3531133309006687,0.9556242264807224,2.248692106663428,919,I usually use this kind of brush on my [teeth/wheels].,teeth,wheels,,I usually use this kind of brush on my [MASK].
FWD4Z73KK6F6,shopping basket,empty,full,24.323441088199612,1.3179753907024858,32.05769677144878,6906,The grandmother's shopping basket was [barren/stuffed] of toys.,barren,stuffed,,The grandmother's shopping basket was [MASK] of toys.
FWD4Z73KK6F6,aircraft carrier,nearby,distant,4.028815031051637,0.012433195661287757,0.05009104556420211,54,John said that it would be a [short/long] trip to get to the aircraft carrier.,short,long,,John said that it would be a [MASK] trip to get to the aircraft carrier.
FWD4Z73KK6F6,cup,empty,steaming,6.532125920057298,0.0019583681932999752,0.01279230763647055,2166,The water in the cup is [gone/boiling].,gone,boiling,,The water in the cup is [MASK].
FWD4Z73KK6F6,petal,pink,black,3.416774421930313,2.636994607746601,9.010015726516746,5570,The flower is [blooming/rotten].,blooming,rotten,,The flower is [MASK].
XH7FWCGRRXDJ,soup,sweet,bitter,2.456853538751602,0.4224531818181276,1.0379055947067408,7314,Mary's soup was [pleasant/harsh].,pleasant,harsh,,Mary's soup was [MASK].
FWD4Z73KK6F6,toaster,empty,full,9.470752626657486,1.229608617722988,11.645319046060667,8074,The toaster was [barren/overflowing] with crumbs.,barren,overflowing,,The toaster was [MASK] with crumbs.
FWD4Z73KK6F6,iron,brittle,hard,3.1009094789624214,1.2258617207407951,3.801286229742317,4032,The mom told the boy not to touch the iron because it was [flimsy/solid].,flimsy,solid,,The mom told the boy not to touch the iron because it was [MASK].
3MMFR6RXMZM2,pie,hot,cool,2.2437527775764465,0.2237127162516117,0.5019560284687252,5629,The pie came out of the oven [recently/yesterday].,recently,yesterday,,The pie came out of the oven [MASK].
PTQGWRFHYJTJ,yolk,edible,inedible,2.1822577342391014,0.007806015491951256,0.017034737680900868,9008,The yolk is [delicious/disgusting].,delicious,disgusting,,The yolk is [MASK].
